Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+10 (cm-3) 
500.1 to 1599.9 Angstroms
Number of lines:  30054
Minimum intensity =        259397.92
Units are:  photons cm-2 sr-1 s-1
Lines marked with a * do not have correspondent observed energy levels 
and have approximate wavelengths.
Calculated: 13/Oct/21 14:22:14

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
681.7650     1.86e+06 S IX *         6.0   2s2.2p3(2D).3s 1D2 - 2s2.2p3(2D).3p 1D2
681.7790     5.85e+06 Fe X *         5.9   3s2 3p4 4p 2D3/2 - 3s 3p4 3d2 2F5/2
681.7930     3.63e+05 K VIII *       5.8   3s 4f 1F3 - 3s 5g 1G4
681.8070     2.22e+06 Fe VIII *      5.8   3s2 3p5 3d 4s 2P3/2 - 3s2 3p6 6d 2D3/2
681.8400     3.45e+05 Fe VIII *      5.8   3s2 3p5 3d 4s 2F7/2 - 3s2 3p5 3d 4p 2G9/2
681.8450     1.34e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 4F9/2 - 3s2 3p5 3d 4d 2G9/2
681.8820     6.42e+05 Fe IX *        5.8   3s2 3p5 4f 3D2 - 3s2 3p4 3d 4p 3P2
681.9330     3.03e+05 Fe X *         5.9   3s2 3p4 4p 2P3/2 - 3s 3p4 3d2 4P5/2
681.9930     1.04e+06 Si V *         5.7   2s 2p6 3d 1D2 - 2s 2p6 4f 1F3
682.0440     2.82e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4P5/2 - 3s2 3p5 3d 4d 4G7/2
682.0790     2.79e+05 S VIII         5.9   2s2.2p4(3P).3p 4S3/2 - 2s2.2p4(3P).3d 2D5/2
682.1120     2.71e+08 Fe III         4.6   3s2 3p6 3d6 3H4 - 3s2 3p6 3d5 4p 3F3
682.2360     8.78e+05 Ar VII *       5.6   3s 4p 3P0 - 3p 4p 3P1
682.2450     1.92e+06 Ne V           5.6   2s 2p2 3d 5P2 - 2s 2p2 4f 3D3
682.2630     5.37e+06 Ne V           5.6   2s 2p2 3d 5P3 - 2s 2p2 4f 5D4
682.3290     8.82e+05 Mg III         5.2   2s2 2p5 3p 3P1 - 2s2 2p5 7d 3P1
682.3610     2.18e+08 Fe VIII *      5.8   3s2 3p5 3d 4s 2D3/2 - 3s2 3p5 3d 4p 2D5/2
682.3890     1.46e+06 Fe XI *        6.0   3s2 3p3 4p 3P2 - 3s2 3p3 4d 3P2
682.4260     3.16e+07 Fe VIII *      5.8   3s2 3p5 3d 4p 4D7/2 - 3s2 3p5 3d 4d 4F9/2
682.4260     4.55e+05 Si V *         5.7   2s2 2p5 4p 3D3 - 2s2 2p5 6d 3F3
682.4400     1.01e+06 Mg III *       5.2   2s2 2p5 3p 1P1 - 2s2 2p5 6d 1D2
682.4580     4.70e+05 Fe III         4.5   3s2 3p6 3d6 5D0 - 3s2 3p6 3d5 4p 3D1
682.4680     5.55e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4G9/2 - 3s2 3p5 3d 4d 2F7/2
682.4870     3.50e+06 O IV *         5.3   2s 2p 3s 2P3/2 - 2s 2p 4p 2D5/2
682.4950     4.89e+05 Al V           5.6   2s2 2p4 3d 4P3/2 - 2s2 2p4 4f 2F5/2
682.5190     3.04e+06 Ne VII         5.8   2s 3d 1D2 - 2p 3d 1P1
682.5690     5.89e+06 C IV *         5.8   1s2.3d 2D3/2 - 1s2.6f 2F5/2
682.5700     1.96e+06 Ar VII *       5.6   3s 4s 3S1 - 3p 4s 3P1
682.5710     1.94e+06 O IV *         5.3   2s 2p 3s 2P1/2 - 2s 2p 4p 2D3/2
682.5990     3.40e+06 Fe X *         5.9   3s2 3p4 4p 2P3/2 - 3s2 3p4 4d 2D3/2
682.6300     8.45e+06 C IV *         5.8   1s2.3d 2D5/2 - 1s2.6f 2F7/2
682.6310     3.94e+05 O IV *         5.3   2s 2p 3s 2P3/2 - 2s 2p 4p 2D3/2
682.6340     4.21e+05 C IV *         5.8   1s2.3d 2D5/2 - 1s2.6f 2F5/2
682.6450     3.43e+05 Fe XI *        6.0   3s2 3p3 4s 3D2 - 3s2 3p3 4p 1D2
682.6730     6.64e+05 Si VI          5.8   2s2.2p4(3P).3s 4P5/2 - 2s2.2p4(1D).3p 2D5/2
682.7710     4.91e+07 Fe VII *       5.7   3p5 3d3(b 2D) 3D2 - 3p6 3d 4d 3F2
682.8010     3.60e+06 Fe IX *        5.8   3s2 3p5 4f 3G4 - 3s2 3p4 3d 4p 3F3
682.8640     1.08e+07 Ca VIII        5.8   3s.3p2 2P1/2 - 3s.3p(3P).3d 4F3/2
682.8730     3.29e+05 Cr VIII *      5.8   3s2.3p3(2D).3d2(3P) 2F7/2 - 3s2.3p4.4d 2G9/2
682.8740     4.74e+05 Ne VII         5.8   2s 3d 3D1 - 2p 3d 3P0
682.8770     3.38e+08 S III          4.8   3s2.3p2 3P1 - 3s2.3p.4s 3P1
682.9620     2.99e+05 S VIII *       5.9   2s.2p5(3P).3p 2P1/2 - 2s.2p5(3P).3d 2D3/2
683.0600     1.60e+06 Fe VIII *      5.8   3s2 3p4 3d3 4D3/2 - 3s2 3p5 3d 4d 4F5/2
683.0640     7.95e+09 S III          4.8   3s2.3p2 3P1 - 3s2.3p.4s 3P0
683.1090     6.05e+06 Fe IX *        5.8   3s2 3p5 4f 1G4 - 3s2 3p4 3d 4p 5F3
683.1140     7.90e+06 Fe IX *        5.9   3s2 3p5 4p 3D2 - 3s2 3p5 4d 1P1
683.1530     2.72e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2D5/2 - 3s2 3p5 3d 4d 2D3/2
683.2020     6.98e+05 Ar VII *       5.6   3s 4p 3P1 - 3p 4p 3P1
683.2160     4.27e+06 Fe IX *        5.8   3s2 3p4 3d2 3P1 - 3s2 3p5 4d 3P0
683.2610     7.51e+05 S IX           6.0   2s2.2p3(2D).3s 3D3 - 2s2.2p3(2P).3p 3D2
683.2790     2.23e+09 Ar IV          5.1   3s2.3p3 2D3/2 - 3s2.3p2(3P)3d 2P1/2
683.3520     1.36e+07 Fe III *       4.5   3s2 3p6 3d6 5D4 - 3s2 3p6 3d5 4p 3D3
683.3540     2.87e+05 Si IV *        5.6   2p5 3p2 2D5/2 - 2p5 3p 3d 2F7/2
683.3550     1.74e+06 S VII *        5.8   2s 2p6 3p 3P2 - 2s 2p6 3d 3D3
683.3690     2.58e+06 Si VII         5.8   2s2.2p3(2D).3p 3F2 - 2s2.2p3(2P).3d 3F2
683.3960     1.78e+06 S VIII *       5.9   2s2.2p4(1S).3p 2P3/2 - 2s2.2p4(1S).3d 2D5/2
683.4060     4.74e+06 Si V *         5.7   2s2 2p5 4p 3D3 - 2s2 2p5 6d 3F4
683.4610     1.45e+09 S III          4.8   3s2.3p2 3P2 - 3s2.3p.4s 3P2
683.5600     1.53e+08 S VII          5.8   2s2 2p5 3p 3P1 - 2s2 2p5 3d 3D2
683.5890     4.28e+10 S III          4.8   3s2.3p2 1D2 - 3s2.3p.3d 1F3
683.6630     3.87e+05 Fe X *         5.9   3s2 3p4 4s 4P3/2 - 3s2 3p4 4p 2D3/2
683.7090     1.80e+08 Fe VII *       5.7   3p5 3d3(2P) 3P1 - 3p6 3d 4d 3P1
683.7470     3.39e+05 Mg III *       5.2   2s2 2p5 3p 3P2 - 2s2 2p5 6d 3D3
683.7560     4.51e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4F3/2 - 3s2 3p5 3d 4d 2P1/2
683.7980     8.42e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4D5/2 - 3s2 3p5 3d 4d 2F7/2
683.8100     9.51e+06 Fe III *       4.5   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4p 3D2
683.8920     3.05e+06 Ca VIII        5.8   3s.3p2 2P1/2 - 3p3 2P3/2
683.9200     8.27e+05 Si V *         5.7   2s2 2p5 4p 3D2 - 2s2 2p5 6d 1D2
683.9290     5.28e+07 Ne V           5.6   2s2 2p 3d 3D1 - 2s2 2p 4f 3F2
683.9480     4.26e+05 Al V *         5.6   2s2 2p4 3d 4P5/2 - 2s2 2p4 4p 2F5/2
683.9550     6.63e+05 Ar VII *       5.6   3p 4p 3P1 - 3p 5s 3P2
683.9800     1.14e+06 Fe IX *        5.9   3s2 3p4 3d 4s 3P1 - 3s2 3p4 3d 4p 3P0
684.0020     1.06e+09 Si III         4.8   3s 3p 3P0 - 3p 3d 3F2
684.0040     8.78e+06 Fe VIII *      5.8   3s2 3p4 3d3 4P5/2 - 3s2 3p5 3d 4d 4P5/2
684.0550     1.08e+06 Fe VIII *      5.8   3s2 3p4 3d3 4P5/2 - 3s2 3p5 3d 4d 2G7/2
684.0740     4.25e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2D3/2 - 3s2 3p5 3d 4d 2D3/2
684.1200     3.95e+09 Si III         4.8   3s 3p 3P1 - 3p 3d 3F3
684.1450     3.00e+07 Fe IX *        5.8   3s2 3p5 4p 1P1 - 3s2 3p5 4d 3D2
684.1820     4.57e+05 Fe VIII *      5.8   3s2 3p4 3d3 4D1/2 - 3s2 3p5 3d 4d 2D3/2
684.1820     4.01e+05 Ne VII         5.8   2s 3d 3D1 - 2p 3d 3P1
684.2190     6.79e+05 Fe III         4.5   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 3G3
684.2660     4.08e+06 Fe VIII *      5.8   3s2 3p4 3d3 4P1/2 - 3s2 3p5 3d 4d 4D1/2
684.2910     1.05e+09 Fe III         4.6   3s2 3p6 3d6 3H6 - 3s2 3p6 3d5 4p 3H6
684.3780     4.57e+05 Al V           5.7   2s2 2p4 3d 2D3/2 - 2s2 2p4 4f 2D3/2
684.3900     8.73e+05 Ne VII         5.8   2s 3d 3D2 - 2p 3d 3P1
684.4630     3.72e+05 Fe VIII *      5.8   3s2 3p4 3d3 2D3/2 - 3s2 3p5 3d 4d 4D3/2
684.4790     2.51e+07 Fe IX *        5.8   3s2 3p5 4p 3D3 - 3s2 3p5 4d 3F2
684.4810     1.06e+09 Fe VIII *      5.8   3s2 3p5 3d 4s 2F7/2 - 3s2 3p5 3d 4p 2D5/2
684.4860     3.32e+07 Fe VIII *      5.8   3s2 3p5 3d 4s 2F5/2 - 3s2 3p5 3d 4p 2D3/2
684.4910     8.70e+07 Ca VIII        5.8   3s.3p2 2P1/2 - 3p3 2P1/2
684.4940     1.02e+06 Fe IX *        5.8   3s2 3p5 4f 1G4 - 3s2 3p5 5d 3F4
684.5120     1.93e+08 Fe VII         5.7   3p6 3d 4p 3D1 - 3p6 3d 4d 1D2
684.5850     3.93e+05 Al V           5.7   2s2 2p4 3d 2D5/2 - 2s2 2p4 4f 2D5/2
684.5940     2.55e+06 Fe XII *       6.1   3s 3p2 3d2 4S3/2 - 3s2 3p2 4p 2D5/2
684.6040     1.05e+09 Si III         4.8   3s 3p 3P1 - 3p 3d 3F2
684.6170     4.11e+05 Mg III *       5.2   2s2 2p5 3p 3P2 - 2s2 2p5 6d 3F3
684.6360     6.05e+07 Ne V           5.6   2s2 2p 3d 3D2 - 2s2 2p 4f 3F3
684.6450     5.42e+06 C II *         4.8   2s 2p2 2P1/2 - 2s 2p 3d 2P3/2
684.6600     1.11e+07 C II *         4.8   2s 2p2 2P1/2 - 2s 2p 3d 2P1/2
684.7010     1.20e+10 Si III         4.8   3s 3p 3P2 - 3p 3d 3F4
684.7350     6.04e+05 S VIII *       5.9   2s2.2p4(1S).3p 2P1/2 - 2s2.2p4(1S).3d 2D3/2
684.7910     4.36e+05 Fe VIII *      5.8   3s2 3p4 3d3 2F7/2 - 3s2 3p5 3d 4d 2G9/2
684.7950     8.88e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4D7/2 - 3s2 3p5 3d 4d 4P5/2
684.8050     1.74e+06 Fe VIII *      5.8   3s2 3p4 3d3 4D5/2 - 3s2 3p5 3d 4d 4P5/2
684.8390     2.71e+07 C II *         4.8   2s 2p2 2P3/2 - 2s 2p 3d 2P3/2
684.8420     7.28e+06 Ne V           5.6   2s2 2p 3d 3D2 - 2s2 2p 4f 3F2
684.8540     5.55e+06 C II *         4.8   2s 2p2 2P3/2 - 2s 2p 3d 2P1/2
684.8560     9.98e+08 Fe III         4.6   3s2 3p6 3d6 3H4 - 3s2 3p6 3d5 4p 3G3
684.8660     1.02e+08 C IV           5.1   1s2.3s 2S1/2 - 1s2.5p 2P3/2
684.8660     1.12e+06 Mg III *       5.2   2s2 2p5 3p 3P2 - 2s2 2p5 6d 3P2
684.9000     5.10e+07 C IV           5.1   1s2.3s 2S1/2 - 1s2.5p 2P1/2
684.9320     4.98e+06 Ar IV          5.1   3s2.3p3 4S3/2 - 3s.3p4 2D5/2
684.9340     3.41e+08 Ar IV          5.1   3s2.3p3 2P3/2 - 3s2.3p2(3P)3d 4F5/2
684.9550     3.87e+05 Fe VIII *      5.8   3s2 3p5 3d 4s 4F7/2 - 3s2 3p4 3d3 4F5/2
684.9550     5.01e+08 Ar VII         5.6   3s 3p 1P1 - 3p2 1S0
684.9980     1.18e+11 N III          4.9   2s2 2p 2P1/2 - 2s 2p2 2P3/2
685.0160     2.92e+05 Fe VIII *      5.8   3s2 3p4 3d3 4P5/2 - 3s2 3p5 3d 4d 2F7/2
685.0160     3.00e+05 Fe VIII *      5.8   3s2 3p4 3d3 4F5/2 - 3s2 3p5 3d 4d 4F3/2
685.0460     4.81e+05 Si VII         5.8   2s2.2p3(2D).3p 3F3 - 2s2.2p3(2P).3d 3F2
685.0860     7.28e+06 S VII          5.8   2s2 2p5 3p 3P0 - 2s2 2p5 3d 3D1
685.1660     2.17e+06 Si V *         5.7   2s2 2p5 4p 3D1 - 2s2 2p5 6d 3F2
685.1710     3.73e+06 Ne V           5.6   2s2 2p 3d 3D2 - 2s2 2p 4f 1F3
685.1850     8.28e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4G7/2 - 3s2 3p5 3d 4d 2F7/2
685.1910     1.52e+06 N III *        5.1   2s2 3d 2D3/2 - 2s 2p 3d 2P3/2
685.2180     2.97e+08 Fe VII *       5.7   3p5 3d3(2P) 3P1 - 3p6 3d 4d 3P0
685.2270     1.37e+07 N III *        5.1   2s2 3d 2D5/2 - 2s 2p 3d 2P3/2
685.2450     7.52e+06 N III *        5.1   2s2 3d 2D3/2 - 2s 2p 3d 2P1/2
685.2510     7.53e+06 Fe III *       4.5   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 3D2
685.2840     2.89e+06 Si V *         5.7   2s2 2p5 4p 3D2 - 2s2 2p5 6d 3F3
685.3000     6.94e+08 Fe III         4.6   3s2 3p6 3d6 3H5 - 3s2 3p6 3d5 4p 3F4
685.3470     1.93e+09 Si III         4.8   3s 3p 3P2 - 3p 3d 3F3
685.3790     4.41e+09 S III          4.8   3s2.3p2 3P2 - 3s2.3p.4s 3P1
685.3820     1.91e+06 Si V *         5.7   2s2 2p5 4p 1S0 - 2s2 2p5 7d 3D1
685.3870     1.56e+07 Fe VII *       5.7   3p5 3d3(b 2D) 3D3 - 3p6 3d 4d 3F2
685.3900     8.39e+06 Fe IX *        5.8   3s2 3p5 4p 3P2 - 3s 3p5 3d2 3F2
685.4010     7.40e+05 Ne VI          5.7   2s 2p 3p 2D5/2 - 2s 2p 4d 2D5/2
685.4080     3.05e+07 Fe III *       4.5   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4p 3D3
685.4240     2.84e+05 C IV           5.8   1s2.3d 2D3/2 - 1s2.6p 2P1/2
685.4360     3.31e+06 Si III *       4.8   3p2 3P0 - 3p 4d 3P1
685.4540     8.40e+07 Fe III         4.6   3s2 3p6 3d6 3H6 - 3s2 3p6 3d5 4p 3H5
685.4550     5.51e+05 C IV           5.8   1s2.3d 2D5/2 - 1s2.6p 2P3/2
685.4620     4.12e+07 Fe III         4.6   3s2 3p6 3d6 3H5 - 3s2 3p6 3d5 4p 3H6
685.5000     1.14e+06 Fe VIII *      5.8   3s 3p6 3d2 4F7/2 - 3s2 3p5 3d 4s 4D7/2
685.5130     2.57e+07 C III          4.9   2s2 1S0 - 2p2 1D2
685.5150     2.32e+11 N III          4.9   2s2 2p 2P1/2 - 2s 2p2 2P1/2
685.6450     3.82e+05 Fe VIII *      5.8   3s2 3p4 3d3 2D3/2 - 3s2 3p5 3d 4d 2D5/2
685.6690     8.21e+07 Ne V           5.6   2s2 2p 3d 3D3 - 2s2 2p 4f 3F4
685.6740     4.36e+05 Fe XII *       6.1   3s2 3p2 3d 2D3/2 - 3s 3p3 3d 4D3/2
685.7010     8.00e+07 Fe III         4.6   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3G5
685.7210     2.40e+09 Fe VII         5.7   3p6 3d 4p 1D2 - 3p6 3d 4d 1D2
685.7390     2.42e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 2G9/2 - 3s2 3p5 3d 4d 2G9/2
685.7450     2.98e+08 Ar IV          5.1   3s2.3p3 2P1/2 - 3s2.3p2(3P)3d 4F3/2
685.7460     4.28e+06 Si III *       4.8   3p2 3P1 - 3p 4d 3P0
685.7500     8.75e+07 S VIII         5.9   2s2.2p4(3P).3p 2D5/2 - 2s2.2p4(3P).3d 2F7/2
685.7920     2.31e+06 Ar VII *       5.6   3s 4s 3S1 - 3p 4s 3P0
685.8170     5.92e+11 N III          4.9   2s2 2p 2P3/2 - 2s 2p2 2P3/2
685.8190     8.68e+06 Fe VIII *      5.8   3s2 3p4 3d3 4F9/2 - 3s2 3p5 3d 4d 4G11/2
685.8320     1.47e+08 Si III         4.8   3s 3p 3P2 - 3p 3d 3F2
685.9680     2.99e+06 Si III *       4.8   3p2 3P1 - 3p 4d 3P1
685.9890     2.82e+05 Fe IX *        5.9   3s2 3p5 4d 3P2 - 3s2 3p5 4f 1D2
686.0500     9.97e+05 Si VI *        5.8   2s2.2p4(3P).4s 2P3/2 - 2s2.2p4(1S).4p 2P3/2
686.0550     4.54e+06 Ne V           5.6   2s2 2p 3d 3D3 - 2s2 2p 4f 3F3
686.0640     2.72e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4F7/2 - 3s2 3p5 3d 4d 2F5/2
686.0780     6.22e+05 S VIII *       5.9   2s2.2p4(1D).4s 2D3/2 - 2s.2p5(3P).3d 2D5/2
686.0920     3.54e+06 Ne V           5.6   2s2 2p 3d 3P2 - 2s2 2p 4f 1D2
686.1130     3.02e+05 S VII *        5.8   2s 2p6 3p 3P2 - 2s 2p6 3d 3D2
686.1270     1.28e+08 S V            5.2   3p2 3P0 - 3p 3d 3P1
686.1290     5.75e+07 Fe III         4.6   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3G4
686.1520     2.15e+07 Fe III         4.6   3s2 3p6 3d6 3H4 - 3s2 3p6 3d5 4p 3F4
686.1680     4.60e+05 Al V           5.6   2s2 2p4 3d 2D3/2 - 2s2 2p4 4f 4D5/2
686.1800     5.88e+06 Fe III *       4.5   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 3D2
686.1950     3.21e+06 Fe IX *        5.8   3s 3p5 3d2 3F3 - 3s2 3p5 4f 3G4
686.2320     2.24e+08 Fe IX *        5.8   3s2 3p4 3d2 1F3 - 3s2 3p5 4d 3D3
686.3360     1.18e+11 N III          4.9   2s2 2p 2P3/2 - 2s 2p2 2P1/2
686.3470     3.98e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4S3/2 - 3s2 3p5 3d 4d 2F5/2
686.3500     5.72e+05 Fe IX *        5.9   3s2 3p4 3d 4s 3D3 - 3s2 3p4 3d 4p 3F4
686.3970     3.54e+06 Si III *       4.8   3p2 3P1 - 3p 4d 3P2
686.4270     3.23e+06 S IX           6.0   2s2.2p3(2D).3s 3D1 - 2s2.2p3(2D).3p 3P2
686.4360     3.93e+05 Si VI *        5.8   2s2.2p4(1D).3d 2P3/2 - 2s.2p5(3P).3s 2P1/2
686.4370     9.75e+06 Fe III *       4.5   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 3D1
686.4410     9.53e+09 Fe VIII        5.8   3s2 3p5 3d2 2P3/2 - 3s2 3p6 4d 2D5/2
686.4930     4.80e+06 Fe VII *       5.6   3p6 3d 4s 3D2 - 3p5 3d3(b 2D) 3P2
686.5230     1.65e+06 Si VII         5.8   2s2.2p3(2D).3p 3F3 - 2s2.2p3(2P).3d 3F4
686.5770     5.39e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2F7/2 - 3s2 3p5 3d 4d 2G9/2
686.5790     3.95e+07 Ar IV          5.1   3s2.3p3 2P3/2 - 3s2.3p2(3P)3d 4F3/2
686.6290     9.43e+08 Fe III         4.6   3s2 3p6 3d6 3H5 - 3s2 3p6 3d5 4p 3H5
686.6510     2.07e+06 Ne V           5.5   2s2 2p2 1D2 - 2s 2p3 3D1
686.7040     7.53e+06 Fe III         4.6   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3F3
686.7280     3.14e+05 Na VIII *      5.8   2s 3p 3P2 - 2p 3p 3D3
686.7560     6.58e+06 Ne V           5.5   2s2 2p2 1D2 - 2s 2p3 3D2
686.7750     1.18e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 2D3/2 - 3s2 3p5 3d 4d 2F5/2
686.7850     1.65e+07 Fe VIII *      5.8   3s2 3p5 3d 4p 4D7/2 - 3s2 3p5 3d 4d 4G9/2
686.8270     7.20e+05 Al V           5.7   2s2 2p4 3d 2F5/2 - 2s2 2p4 4f 2F7/2
686.8500     6.07e+07 S VIII         5.9   2s2.2p4(1D).3p 2F5/2 - 2s2.2p4(1D).3d 2G7/2
686.8510     9.02e+06 Ca XI          5.9   2s2 2p5 3s 1P1 - 2s2 2p5 3p 3D1
686.8540     7.51e+05 Ne V *         5.6   2s 2p2 3s 3D2 - 2s 2p2 4p 3D2
686.8560     1.12e+07 Fe III *       4.5   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 3D3
686.8650     1.35e+06 Ne V           5.6   2s2 2p 3d 3P2 - 2s2 2p 4f 3D1
686.8960     1.12e+08 S V            5.2   3p2 3P1 - 3p 3d 3P0
686.9710     1.68e+06 Fe IX *        5.8   3s 3p5 3d2 3F2 - 3s2 3p5 4f 3G3
686.9750     4.15e+05 Ne VII         5.8   2s 3d 3D2 - 2p 3d 3P2
687.0120     4.51e+06 Si III *       4.8   3p2 3P2 - 3p 4d 3P1
687.0160     1.56e+09 Fe VII *       5.6   3p6 3d 4p 1P1 - 3p6 3d 4d 1S0
687.0210     2.96e+06 Fe X *         5.9   3s2 3p4 4p 2P3/2 - 3s2 3p4 4d 2D5/2
687.0530     7.04e+10 C II           4.6   2s2 2p 2P1/2 - 2s2 3d 2D3/2
687.0730     1.69e+06 Fe X *         5.9   3s2 3p3 3d2 2P3/2 - 3s2 3p4 4d 2F5/2
687.0890     4.59e+07 Ne V           5.5   2s2 2p2 1D2 - 2s 2p3 3D3
687.1100     2.97e+07 S VII          5.8   2s2 2p5 3p 1D2 - 2s2 2p5 3d 1D2
687.1250     6.89e+05 Fe XII *       6.1   3s2 3p2 4s 2D3/2 - 3s2 3p2 4p 2P3/2
687.1340     1.49e+06 Fe VIII *      5.8   3s2 3p4 3d3 4P5/2 - 3s2 3p5 3d 4d 2F7/2
687.1860     7.84e+05 S VIII *       5.9   2s.2p5(3P).3p 2D5/2 - 2s.2p5(3P).3d 4D7/2
687.2500     4.32e+07 Fe III         4.6   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3G4
687.3140     8.51e+05 S VIII *       5.9   2s.2p5(3P).3p 4P5/2 - 2s.2p5(3P).3d 2F7/2
687.3240     1.42e+06 Ne VII         5.8   2s 3d 3D3 - 2p 3d 3P2
687.3450     1.68e+11 C II           4.6   2s2 2p 2P3/2 - 2s2 3d 2D5/2
687.3520     1.41e+10 C II           4.6   2s2 2p 2P3/2 - 2s2 3d 2D3/2
687.3690     3.13e+06 Fe III *       4.5   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 3D1
687.4430     1.34e+07 Si III *       4.8   3p2 3P2 - 3p 4d 3P2
687.4790     1.75e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 4P3/2 - 3s2 3p5 3d 4d 4D3/2
687.4840     4.61e+07 Fe III         4.6   3s2 3p6 3d6 3H4 - 3s2 3p6 3d5 4p 3H5
687.4930     3.02e+05 Fe VIII *      5.8   3s2 3p4 3d3 4P5/2 - 3s2 3p5 3d 4d 4P3/2
687.5400     5.25e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2D3/2 - 3s2 3p5 3d 4d 4P5/2
687.6170     4.51e+06 S VIII         5.9   2s2.2p4(1D).3p 2D3/2 - 2s2.2p4(1D).3d 2F5/2
687.6310     2.61e+05 Al V           5.6   2s2 2p4 3d 4P5/2 - 2s2 2p4 4f 2F5/2
687.6710     2.41e+07 Fe III         4.6   3s2 3p6 3d6 3H5 - 3s2 3p6 3d5 4p 3H4
687.6920     2.19e+08 S VII          5.8   2s2 2p5 3p 3P2 - 2s2 2p5 3d 1F3
687.7130     7.32e+05 S V *          5.2   3s 4p 3P2 - 3d2 3P2
687.7670     6.56e+06 Ne V           5.6   2s2 2p 3d 3P1 - 2s2 2p 4f 1D2
687.7800     3.22e+07 S VIII         5.9   2s2.2p4(1D).3p 2D5/2 - 2s2.2p4(1D).3d 2F7/2
687.8000     2.71e+05 Fe VIII *      5.8   3s2 3p6 5g 2G9/2 - 3s2 3p5 3d 4d 4G11/2
687.8120     7.68e+05 S VII *        5.8   2s 2p6 3p 3P1 - 2s 2p6 3d 3D2
687.8260     5.04e+06 Fe III *       4.5   3s2 3p6 3d6 5D0 - 3s2 3p6 3d5 4p 3D1
687.8270     1.34e+07 Fe III         4.6   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3F3
687.8810     3.18e+05 S V *          5.2   3s 4p 3P2 - 3d2 3P1
687.9000     5.74e+05 Ni XI          5.9   3s2 3p5 4d 1P1 - 3s2 3p5 4f 1D2
687.9050     9.30e+05 Fe X *         5.9   3s2 3p4 4p 2D3/2 - 3s2 3p4 4d 2D5/2
687.9050     6.28e+05 Fe III         4.6   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4p 1F3
688.0310     3.05e+07 S V            5.2   3p2 3P1 - 3p 3d 3P1
688.1640     5.93e+05 Fe IX *        5.8   3s2 3p5 4f 3F4 - 3s2 3p4 3d 4p 5D3
688.1940     3.87e+07 Si IV          4.9   3d 2D5/2 - 6p 2P3/2
