Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+08 (cm-3) 
165.0 to 295.0 Angstroms
Number of lines:  4124
Minimum intensity =    2.4893286e-06
Units are:  erg cm-2 sr-1 s-1
Calculated: 13/May/22 14:39:16

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
171.2800     7.94e-02 Fe VII        5.65   3p6 3d2 3P1 - 3p5 3d3(4F) 3D1
171.3280     1.14e-03 S VI          5.70   3s 2S1/2 - 6p 2P3/2
171.3650     5.72e-04 S VI          5.70   3s 2S1/2 - 6p 2P1/2
171.3700     1.75e-03 Ni XIV        6.15   3s2.3p3 4S3/2 - 3s2.3p2(3P).3d 4P5/2
171.3940     3.15e-03 Ne V          5.60   2s 2p3 1P1 - 2s 2p2 3d 1D2
171.3940     9.73e-03 Mg III        5.20   2s2 2p6 1S0 - 2s2 2p5 4d 3D1
171.4300     3.88e-01 Fe VII        5.65   3p6 3d2 3P1 - 3p5 3d3(4F) 3D2
171.5200     2.02e-02 Ar X          5.95   2s2.2p5 2P1/2 - 2s.2p6 2S1/2
171.5290     3.74e-02 Fe VII        5.65   3p6 3d2 3P2 - 3p5 3d3(4F) 3D1
171.5730     9.06e-02 O V           5.45   2s2 1S0 - 2s 3p 3P1
171.5910     2.20e-04 Fe X          5.95   3s 3p5 3d 4F3/2 - 3s 3p4 3d2 2F5/2
171.6510     4.49e-02 Mg IV         5.40   2s2 2p5 2P3/2 - 2s2 2p4 3s 2D3/2
171.6550     6.04e-01 Mg IV         5.40   2s2 2p5 2P3/2 - 2s2 2p4 3s 2D5/2
171.6800     9.68e-02 Fe VII        5.65   3p6 3d2 3P2 - 3p5 3d3(4F) 3D2
171.7800     5.62e-01 Fe VII        5.65   3p6 3d2 3P2 - 3p5 3d3(4F) 3D3
171.8220     1.53e-05 Fe XIV        6.15   3s.3p2 4P1/2 - 3s.3p(3P).3d 2P3/2
171.8270     2.98e-04 Ne VI         5.70   2p3 2P1/2 - 2s 2p 3p 2P3/2
171.8390     2.66e-03 Ne VI         5.70   2p3 2P3/2 - 2s 2p 3p 2P3/2
171.8660     1.40e-05 Ar XI         6.05   2s2.2p4 1S0 - 2s.2p5 1P1
171.9000     1.56e-03 Mg III        5.20   2s2 2p6 1S0 - 2s2 2p5 4d 3P1
171.9140     6.14e-05 Fe X          5.95   3s 3p5 3d 4F5/2 - 3s2 3p4 4d 2D5/2
171.9490     1.07e-05 Fe X          5.95   3s2 3p4 3d 4P5/2 - 3s2 3p4 4s 4P5/2
172.0280     6.74e-04 K VIII        5.75   3s 3p 1P1 - 3s 4d 1D2
172.0610     2.60e-06 Cl XII        6.15   2s2 2p2 3P0 - 2s 2p3 3S1
172.0690     3.20e-01 Fe VII        5.65   3p6 3d2 1D2 - 3p5 3d3(2P) 1P1
172.1600     5.34e-06 Ni XIV        6.15   3s2.3p3 2D5/2 - 3s2.3p2(1D).3d 2D5/2
172.1690     3.05e+00 O V           5.45   2s2 1S0 - 2s 3p 1P1
172.1710     7.71e-06 N IV          5.25   2s2 1S0 - 2p 4s 1P1
172.3100     3.10e-01 Mg IV         5.40   2s2 2p5 2P1/2 - 2s2 2p4 3s 2D3/2
172.3880     2.43e-03 Ca IX         5.80   3p2 3P1 - 3p 4s 3P0
172.3990     1.99e-04 Ne VI         5.70   2p3 2P3/2 - 2s 2p 3p 2D5/2
172.4160     6.77e-04 Ne VI         5.70   2p3 2P1/2 - 2s 2p 3p 2D3/2
172.4290     1.68e-03 Ne VI         5.70   2p3 2P3/2 - 2s 2p 3p 2D3/2
172.6510     8.18e-06 S VII         5.85   2s2 2p5 3p 3S1 - 2s2 2p5 5d 3D1
172.6564     3.89e-06 C V           5.95   2s.2p 1P1 - 2p.4p 1D2
172.6870     1.38e-05 O V           5.45   2s 2p 1P1 - 2s 4p 1P1
172.7440     9.81e-05 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 1D2
172.7590     2.22e-03 Fe X          5.95   3s 3p5 3d 4F3/2 - 3s2 3p4 4d 2D5/2
172.7920     9.84e-02 Fe IX         5.85   3s2 3p5 3d 3P2 - 3s2 3p4 3d2 3D2
172.8320     4.27e-02 Fe VII        5.65   3p6 3d2 3P0 - 3p5 3d3(2P) 1P1
172.9350     2.35e+00 O VI          5.60   1s2.2p 2P1/2 - 1s2.3d 2D3/2
172.9480     2.35e-02 Fe VII        5.65   3p6 3d2 3P1 - 3p5 3d3(2P) 1P1
173.0790     4.21e+00 O VI          5.60   1s2.2p 2P3/2 - 1s2.3d 2D5/2
173.0950     4.68e-01 O VI          5.60   1s2.2p 2P3/2 - 1s2.3d 2D3/2
173.0980     3.87e-06 Fe X          5.95   3s2 3p4 3d 2F7/2 - 3s2 3p4 4s 2D5/2
173.1060     1.01e-05 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 2P3/2
173.2020     2.44e-02 Fe VII        5.65   3p6 3d2 3P2 - 3p5 3d3(2P) 1P1
173.2240     5.23e-01 Fe IX         5.85   3s2 3p5 3d 3P2 - 3s2 3p4 3d2 3D3
173.2520     4.90e-05 O V           5.45   2p2 1D2 - 2s 5f 1F3
173.2730     1.07e-04 N VI          6.00   1s.2s 1S0 - 1s.3p 1P1
173.2859     3.24e-03 C V           5.90   1s.2s 3S1 - 1s.4p 3P2
173.2904     2.95e-03 C V           5.90   1s.2s 3S1 - 1s.4p 3P0
173.2904     1.28e-03 C V           5.90   1s.2s 3S1 - 1s.4p 3P1
173.3110     7.37e-06 O IV          5.30   2s2 2p 2P1/2 - 2p2 3s 4P3/2
173.3220     8.64e-05 Ne V          5.55   2s 2p3 1D2 - 2s2 2p 4f 1D2
173.3540     5.90e-06 O IV          5.30   2s2 2p 2P1/2 - 2p2 3s 4P1/2
173.3720     8.35e-05 Fe XII        6.05   3s 3p3 3d 4D7/2 - 3s2 3p2 4s 4P5/2
173.3900     1.64e-04 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 2F5/2
173.4270     3.61e-05 O IV          5.30   2s2 2p 2P3/2 - 2p2 3s 4P3/2
173.4420     2.21e+00 Fe VII        5.65   3p6 3d2 1G4 - 3p5 3d3(2H) 1G4
173.4710     4.12e-06 O IV          5.30   2s2 2p 2P3/2 - 2p2 3s 4P1/2
173.4940     1.57e-05 Ne V          5.60   2s 2p3 1D2 - 2s2 2p 4f 3D2
173.5310     6.41e-06 Ne V          5.60   2s 2p3 1D2 - 2s2 2p 4f 3D3
173.5670     4.46e-06 Ca IX         5.85   3p 3d 3F2 - 3s 5d 1D2
173.5720     8.20e-05 Na VIII       5.90   2s 3s 1S0 - 2s 5p 1P1
173.7240     2.65e-06 Ni XV         6.20   3s2 3p2 1D2 - 3s2 3p 3d 1F3
173.8000     6.20e-03 O IV          5.30   2s2 2p 2P1/2 - 2s 2p 4p 2P3/2
173.8200     3.50e-05 Ti XI         5.95   3s 3d 1D2 - 3s 4p 1P1
173.8510     4.23e-06 Fe XIV        6.15   3s.3p2 4P5/2 - 3s.3p(1P).3d 2F7/2
173.8520     1.18e-02 O IV          5.30   2s2 2p 2P1/2 - 2s 2p 4p 2P1/2
173.8559     7.38e-05 N VI          5.95   1s.2p 3P0 - 1s.3d 3D1
173.8583     5.52e-05 N VI          5.95   1s.2p 3P1 - 1s.3d 3D1
173.8583     1.61e-04 N VI          5.95   1s.2p 3P1 - 1s.3d 3D2
173.9160     2.97e-02 O IV          5.30   2s2 2p 2P3/2 - 2s 2p 4p 2P3/2
173.9180     2.57e-05 Ne V          5.55   2s 2p3 1D2 - 2s2 2p 4f 3G3
173.9280     4.98e-01 Ne V          5.55   2s2 2p2 1D2 - 2s2 2p 3s 1P1
173.9463     3.69e-06 N VI          5.95   1s.2p 3P2 - 1s.3d 3D1
173.9463     5.36e-05 N VI          5.95   1s.2p 3P2 - 1s.3d 3D2
173.9463     2.92e-04 N VI          5.95   1s.2p 3P2 - 1s.3d 3D3
173.9690     5.92e-03 O IV          5.30   2s2 2p 2P3/2 - 2s 2p 4p 2P1/2
174.0670     1.17e-04 Fe VII        5.65   3p6 3d2 1G4 - 3p5 3d3(4F) 3D3
174.1280     4.44e-05 Ar IX         5.95   2s2 2p5 3p 1S0 - 2s2 2p5 4d 1P1
174.2310     7.65e-06 Cl XII        6.15   2s2 2p2 3P1 - 2s 2p3 3S1
174.2460     2.97e-06 O IV          5.35   2s2 2p 2P1/2 - 2s 2p 4s 2P3/2
174.2500     3.69e-06 Ne V          5.60   2s 2p3 1D2 - 2s2 2p 4f 3F2
174.2720     2.19e-04 Ne V          5.55   2s 2p3 1D2 - 2s2 2p 4f 1F3
174.3630     2.94e-06 O IV          5.35   2s2 2p 2P3/2 - 2s 2p 4s 2P3/2
174.4030     9.10e-05 K XII         6.10   2s2.2p4 3P2 - 2s.2p5 3P2
174.4230     3.07e-06 Ca IX         5.80   3p 3d 1D2 - 3s 5d 3D2
174.4260     2.78e-06 O IV          5.35   2s2 2p 2P3/2 - 2s 2p 4s 2P1/2
174.4290     2.16e-05 Ca IX         5.85   3p 3d 3F3 - 3p 4f 1G4
174.4540     6.82e-03 Ne VI         5.70   2p3 4S3/2 - 2s 2p 3p 4P5/2
174.5010     2.06e-05 Ca IX         5.80   3p 3d 3F2 - 3s 5d 3D1
174.5310     4.02e+01 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 2D5/2
174.5590     2.19e-01 O V           5.45   2s 2p 1P1 - 2s 4s 1S0
174.5830     4.75e-03 Ne VI         5.70   2p3 4S3/2 - 2s 2p 3p 4P3/2
174.6020     7.59e-03 N IV          5.25   2s2 1S0 - 2s 6p 1P1
174.6830     2.35e-03 Ne VI         5.70   2p3 4S3/2 - 2s 2p 3p 4P1/2
174.8940     3.70e-05 Na VI         5.75   2p4 1D2 - 2s 2p2 3p 1D2
174.9840     1.83e-05 Ar IX         5.95   2s2 2p5 3p 3S1 - 2s2 2p5 4s 3P1
175.0890     1.27e-04 O V           5.45   2p2 1D2 - 2s 5p 3P1
175.1950     6.24e-06 O IV          5.35   2s2 2p 2P1/2 - 2s 2p 3d 2F5/2
175.2100     2.32e-02 O V           5.45   2p2 1D2 - 2s 5p 1P1
175.2100     3.46e-05 Fe XIII       6.10   3s2 3p2 3P0 - 3s2 3p 3d 1P1
175.2630     2.08e+00 Fe X          5.95   3s2 3p5 2P1/2 - 3s2 3p4 3d 2D3/2
175.2800     1.51e-04 S VII         5.85   2s2 2p5 3p 1S0 - 2s2 2p5 6d 1P1
175.3120     1.10e-05 O IV          5.35   2s2 2p 2P3/2 - 2s 2p 3d 2F7/2
175.3630     9.68e-06 K XII         6.10   2s2.2p4 3P1 - 2s.2p5 3P1
175.3730     2.73e-04 Ne VI         5.70   2p3 2P1/2 - 2s2 4s 2S1/2
175.3860     5.47e-04 Ne VI         5.70   2p3 2P3/2 - 2s2 4s 2S1/2
175.4640     9.59e-06 Ar IX         5.90   2s2 2p5 3p 3S1 - 2s2 2p5 4s 3P0
175.4730     8.93e-03 Ne V          5.55   2s 2p3 3P2 - 2s 2p2 3s 3D3
175.4750     9.99e-01 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 2P1/2
175.5010     2.38e-02 Ar VII        5.60   3s2 1S0 - 3s 4p 1P1
175.5020     5.33e-06 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 2P1/2
175.6120     3.56e-05 Ca IX         5.80   3p 3d 3F3 - 3p 4f 3D2
175.7730     2.56e-06 Fe XIII       6.10   3s 3p3 5S2 - 3s 3p2 3d 3F3
176.0860     6.86e-04 Ca IX         5.85   3p 3d 1D2 - 3s 5d 1D2
176.0939     1.48e-03 C V           5.90   1s.2p 1P1 - 1s.5s 1S0
176.1050     2.04e-05 Ni XV         6.20   3s2 3p2 3P1 - 3s2 3p 3d 3D1
176.1660     4.26e-06 Ar X          6.00   2s2.2p4(1S).3s 2S1/2 - 2s.2p5(1P).3s 2P3/2
176.1790     1.06e-05 S VII         5.85   2s2 2p5 3p 3D1 - 2s2 2p5 5d 1P1
176.2970     2.39e-04 Ne V          5.55   2s2 2p2 1D2 - 2s2 2p 3s 3P2
176.3460     3.24e-01 Fe VII        5.65   3p6 3d2 3F3 - 3p5 3d3(4F) 3F4
176.5550     1.66e-02 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3D1
176.5760     9.17e-04 Ne V          5.55   2s2 2p2 1D2 - 2s2 2p 3s 3P1
176.5990     3.49e-01 Fe VII        5.65   3p6 3d2 3F2 - 3p5 3d3(4F) 3F3
176.6090     6.91e-03 Fe XI         6.00   3s2 3p4 3P1 - 3s2 3p3 3d 1D2
176.6890     1.23e-05 K XII         6.10   2s2.2p4 3P0 - 2s.2p5 3P1
176.7020     3.55e-05 Na VI         5.75   2p4 1D2 - 2s 2p2 3p 1F3
176.7410     2.67e-04 Ni XV         6.20   3s2 3p2 3P0 - 3s2 3p 3d 3P1
176.7450     5.09e+00 Fe VII        5.65   3p6 3d2 3F4 - 3p5 3d3(4F) 3F4
176.7610     2.59e-06 Mn X          5.95   3s2.3p4 3P0 - 3s2.3p3(2P).3d 1P1
176.9050     1.32e+00 Fe VII        5.65   3p6 3d2 3F2 - 3p5 3d3(4P) 3P2
176.9180     1.14e-02 Na VI         5.70   2s 2p3 1D2 - 2s2 2p 3p 1D2
176.9270     4.02e+00 Fe VII        5.65   3p6 3d2 3F3 - 3p5 3d3(4F) 3F3
176.9450     7.55e+00 Fe IX         5.85   3s2 3p5 3d 3F4 - 3s2 3p4 3d2 3D3
177.0280     2.61e-04 K VIII        5.75   3s 3p 1P1 - 3d2 1D2
177.0740     3.27e-05 Ca IX         5.80   3p 3d 3F3 - 3p 4f 3F4
177.0960     2.76e-06 Mg III        5.20   2s2 2p6 1S0 - 2s2 2p5 4p 1D2
177.1290     1.33e-05 Cl XII        6.15   2s2 2p2 3P2 - 2s 2p3 3S1
177.1710     1.32e+00 Fe VII        5.65   3p6 3d2 3F2 - 3p5 3d3(4F) 3F2
177.1730     4.07e-06 Na VIII       5.90   2p 3s 1P1 - 2p 5p 1D2
177.1740     3.65e-04 Ar VII        5.60   3s2 1S0 - 3s 4p 3P1
177.2350     8.66e-02 Fe VII        5.65   3p6 3d2 3F3 - 3p5 3d3(4P) 3P2
177.2400     2.28e+01 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 2P3/2
177.3030     3.38e-05 Ni XII        6.00   3s2 3p5 2P3/2 - 3s2 3p4 3d 2F7/2
177.3100     1.80e-05 Fe XII        6.05   3s2 3p3 2D3/2 - 3s2 3p2 3d 2D3/2
177.3290     2.11e-01 Fe VII        5.65   3p6 3d2 3F4 - 3p5 3d3(4F) 3F3
177.4970     2.90e-06 Ca XI         6.00   2s2 2p5 3d 1P1 - 2s2 2p5 4p 3D1
177.5020     1.15e-01 Fe VII        5.65   3p6 3d2 3F3 - 3p5 3d3(4F) 3F2
177.5440     3.39e-06 Ca IX         5.80   3p 3d 1D2 - 3p 4f 3D2
177.5450     1.68e-03 S X           6.00   2s2.2p3 2D3/2 - 2s.2p4 2P1/2
177.5550     1.23e-01 Fe VII        5.65   3p6 3d2 1S0 - 3p5 3d3(b 2D) 1P1
177.5600     5.11e-05 Ni XIV        6.15   3s2.3p3 2D5/2 - 3s2.3p2(1S).3d 2D5/2
177.5630     8.91e-06 Ne V          5.55   2s 2p3 5S2 - 2s2 2p 3p 3P2
177.5920     3.04e+00 Fe IX         5.85   3s2 3p5 3d 3F3 - 3s2 3p4 3d2 3D2
177.7110     3.93e-05 Al X          6.05   2s 3d 3D1 - 2s 4f 3F2
177.7810     5.67e-05 Al X          6.05   2s 3d 3D2 - 2s 4f 3F3
177.7810     7.28e-06 Al X          6.05   2s 3d 3D2 - 2s 4f 3F2
177.8140     6.81e-06 Fe XII        6.05   3s2 3p3 2D3/2 - 3s2 3p2 3d 2D5/2
177.8420     1.84e-04 Ca IX         5.80   3p 3d 3F4 - 3p 4f 3F4
177.8500     7.11e-06 Al X          6.05   2s 3d 3D3 - 2s 4f 3F3
177.8500     8.36e-05 Al X          6.05   2s 3d 3D3 - 2s 4f 3F4
177.8830     1.65e-04 Ni XIII       6.10   3s2.3p4 1D2 - 3s2.3p3(2D).3d 3P2
177.9470     1.25e-04 Ca IX         5.80   3p 3d 3F2 - 3p 4f 1F3
178.0480     9.38e-06 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 5d 3D1
178.0480     2.22e-01 Fe IX         5.85   3s2 3p5 3d 3F3 - 3s2 3p4 3d2 3D3
178.0580     4.38e-01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3D2
178.1130     1.40e-05 Fe XIII       6.10   3s2 3p2 3P1 - 3s2 3p 3d 1P1
178.1570     6.61e-04 Fe VII        5.65   3p6 3d2 3F2 - 3p5 3d3(4P) 3P1
178.2110     9.97e-05 S VII         5.85   2s2 2p5 3p 1S0 - 2s2 2p5 6d 3D1
178.2610     2.50e-06 Na VI         5.70   2s 2p3 1D2 - 2s2 2p 3p 3P2
178.4190     7.41e-06 O V           5.45   2s 2p 1P1 - 2p 3d 1P1
178.4200     4.62e-06 P VIII        5.90   2s2.2p4 3P2 - 2s.2p5 1P1
178.5740     3.08e-01 Ca IX         5.80   3s 3p 1P1 - 3s 4s 1S0
178.6360     2.40e-05 S VII         5.85   2s2 2p5 3p 1P1 - 2s2 2p5 5d 1P1
178.7150     1.53e-02 O V           5.45   2p2 1S0 - 2p 4d 1P1
178.7460     2.24e-05 Fe XII        6.05   3s2 3p3 2D5/2 - 3s2 3p2 3d 2D3/2
178.7790     2.72e-06 Ni XV         6.20   3s2 3p2 3P1 - 3s2 3p 3d 1D2
178.8900     3.89e-06 Ni XV         6.20   3s2 3p2 3P2 - 3s2 3p 3d 3D2
178.9510     2.60e-03 Ca IX         5.80   3p 3d 3F4 - 3p 4f 3G5
178.9510     1.02e-03 Ca IX         5.80   3p 3d 3F3 - 3p 4f 3G4
179.0040     2.02e-04 Al V          5.60   2s 2p6 2S1/2 - 2s2 2p4 3p 2P1/2
179.0230     6.27e-04 Al V          5.60   2s 2p6 2S1/2 - 2s2 2p4 3p 2P3/2
179.0250     1.77e-01 Fe IX         5.85   3s2 3p5 3d 3F2 - 3s2 3p4 3d2 3D2
179.1340     2.79e-06 Na VIII       5.90   2p 3p 1P1 - 2p 5d 1D2
179.1930     1.18e-04 S VII         5.85   2s2 2p5 3p 3D1 - 2s2 2p5 5d 3D1
179.2590     1.10e-03 Fe XII        6.05   3s2 3p3 2D5/2 - 3s2 3p2 3d 2D5/2
179.2610     1.35e-05 Ne V          5.55   2s 2p3 5S2 - 2s2 2p 3p 3S1
179.2730     8.47e-06 Ni XV         6.20   3s2 3p2 3P2 - 3s2 3p 3d 3D3
179.2830     2.44e-02 S IX          5.95   2s2.2p4 1D2 - 2s.2p5 1P1
179.3830     2.09e-03 Fe X          5.95   3s2 3p4 3d 2D5/2 - 3s2 3p4 4p 4D7/2
179.3920     6.21e-03 Ar VIII       5.75   3p 2P1/2 - 4d 2D3/2
179.4890     1.51e-03 Fe IX         5.85   3s2 3p5 3d 3F2 - 3s2 3p4 3d2 3D3
179.5360     6.59e-05 S VII         5.85   2s2 2p5 3p 3P0 - 2s2 2p5 5d 1P1
179.5460     1.37e-05 Na VI         5.70   2s 2p3 3S1 - 2s2 2p 3p 1D2
179.5580     1.87e-05 Ne VI         5.70   2p3 4S3/2 - 2s 2p 3p 4D5/2
179.6560     4.73e-05 Fe VII        5.65   3p6 3d2 1S0 - 3p5 3d3(4P) 3S1
179.7200     1.26e-02 Fe VII        5.65   3p6 3d2 3F2 - 3p5 3d3(2G) 1F3
179.7360     2.24e-05 Ca IX         5.80   3p 3d 3F4 - 3p 4f 3G4
179.7580     1.97e-01 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 1F3
179.8340     3.06e-05 Ar X          6.00   2s2.2p4(3P).3s 2P3/2 - 2s.2p5(3P).3s 2P3/2
180.0560     7.29e-06 Ni XV         6.20   3s2 3p2 3P2 - 3s2 3p 3d 3D1
180.0600     6.99e-02 Fe VII        5.65   3p6 3d2 3F3 - 3p5 3d3(2G) 1F3
180.0630     9.64e-06 K VIII        5.75   3p2 1S0 - 3s 5p 1P1
180.0640     6.18e-05 S VII         5.85   2s2 2p5 3p 3P1 - 2s2 2p5 5d 1P1
180.0690     1.39e-01 Mg IV         5.40   2s2 2p5 2P3/2 - 2s2 2p4 3s 2P1/2
180.0800     2.78e-06 O V           5.45   2p2 1S0 - 2p 4d 3P1
180.1200     6.28e-06 Ar IX         5.95   2s2 2p5 3p 1S0 - 2s2 2p5 4d 3D1
180.1220     5.08e-06 Ne VII        5.75   2s 3p 1P1 - 2p 5p 1D2
180.1790     8.95e-06 S VIII        5.90   2s2.2p4(3P).3p 2P3/2 - 2s2.2p4(1D).4d 2D5/2
180.2410     1.13e-02 Ar VIII       5.75   3p 2P3/2 - 4d 2D5/2
180.2680     2.55e-04 Na VIII       5.90   2s 3p 1P1 - 2s 5d 1D2
180.2700     1.26e-03 Ar VIII       5.75   3p 2P3/2 - 4d 2D3/2
180.2950     2.38e-05 Ar IX         5.95   2s2 2p5 3p 3S1 - 2s2 2p5 4s 1P1
180.3000     1.77e-04 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 2D5/2
180.3540     1.56e-02 O IV          5.30   2s2 2p 2P1/2 - 2s 2p 3p 2S1/2
180.3580     2.18e-03 S X           6.00   2s2.2p3 2D3/2 - 2s.2p4 2P3/2
180.3620     2.70e-05 K XII         6.10   2s2.2p4 3P1 - 2s.2p5 3P2
180.3880     4.14e-06 Mg VII        5.80   2p4 1S0 - 2s2 2p 3d 1P1
180.4010     1.18e+01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3D3
180.4020     5.54e-06 Na VI         5.75   2p4 1S0 - 2s2 2p 4d 3D1
180.4140     1.48e-04 Fe X          5.95   3s2 3p4 3d 2P3/2 - 3s2 3p4 4p 4P5/2
180.4410     2.53e+00 Fe X          5.95   3s2 3p5 2P1/2 - 3s2 3p4 3d 2P1/2
180.4650     4.26e-05 Ar VII        5.60   3p2 1S0 - 3p 5s 1P1
180.4760     4.18e-02 Fe VII        5.65   3p6 3d2 3F4 - 3p5 3d3(2G) 1F3
180.4800     3.05e-02 O IV          5.30   2s2 2p 2P3/2 - 2s 2p 3p 2S1/2
180.5750     1.21e-05 S VIII        5.90   2s2.2p4(3P).3p 2P3/2 - 2s2.2p4(1D).4d 2P3/2
180.5940     3.46e-01 Fe XI         6.00   3s2 3p4 3P1 - 3s2 3p3 3d 3D1
180.5960     7.30e-04 Ca IX         5.80   3p 3d 1D2 - 3p 4f 1F3
180.6140     7.01e-01 Mg IV         5.40   2s2 2p5 2P3/2 - 2s2 2p4 3s 2P3/2
180.6370     4.99e-05 Ne V          5.60   2s 2p3 1D2 - 2s2 2p 4p 3P1
180.6394     8.00e-05 N VI          5.95   1s.2p 3P0 - 1s.3s 3S1
180.6400     4.40e-06 S VIII        5.90   2s2.2p4(3P).3p 4S3/2 - 2s2.2p4(1D).4d 2D5/2
180.6420     2.41e-04 N VI          5.95   1s.2p 3P1 - 1s.3s 3S1
180.6430     2.55e-06 S VII         5.85   2s2 2p5 3p 3P2 - 2s2 2p5 5d 3D1
180.6960     3.20e-06 Ar X          6.00   2s2.2p4(3P).3p 4D7/2 - 2s.2p5(3P).3p 4P5/2
180.7330     1.30e-02 S X           6.00   2s2.2p3 2D5/2 - 2s.2p4 2P3/2
180.7370     4.01e-04 N VI          5.95   1s.2p 3P2 - 1s.3s 3S1
180.7540     5.60e-06 Ne V          5.55   2s 2p3 5S2 - 2s2 2p 3p 3D3
180.7600     8.70e-02 Fe VII        5.65   3p6 3d2 3F2 - 3p5 3d3(b 2D) 1D2
180.7740     8.40e-06 S VIII        5.90   2s2.2p4(3P).3p 2P3/2 - 2s2.2p4(1D).4d 2P1/2
180.7950     2.66e-01 Mg IV         5.40   2s2 2p5 2P1/2 - 2s2 2p4 3s 2P1/2
180.9300     4.96e-04 Na VI         5.70   2s 2p3 3S1 - 2s2 2p 3p 3P2
181.0390     5.50e-06 S VIII        5.90   2s2.2p4(3P).3p 4S3/2 - 2s2.2p4(1D).4d 2P3/2
181.1040     5.11e-02 Fe VII        5.65   3p6 3d2 3F3 - 3p5 3d3(b 2D) 1D2
181.1300     4.86e-01 Fe XI         6.00   3s2 3p4 3P0 - 3s2 3p3 3d 3D1
181.1620     2.70e-04 Na VI         5.70   2s 2p3 3S1 - 2s2 2p 3p 3P1
181.2390     3.89e-06 S VIII        5.90   2s2.2p4(3P).3p 4S3/2 - 2s2.2p4(1D).4d 2P1/2
181.2670     9.21e-05 Ar IX         5.90   2s2 2p5 3p 3S1 - 2s2 2p5 4s 3P2
181.3010     3.51e-03 Fe VII        5.65   3p6 3d2 3F2 - 3p5 3d3(2F) 3D3
181.3440     1.24e-01 Mg IV         5.40   2s2 2p5 2P1/2 - 2s2 2p4 3s 2P3/2
181.3570     2.99e-06 Ti XII        6.00   4f 2F7/2 - 6g 2G9/2
181.5270     8.28e-06 Ni XV         6.20   3s2 3p2 3P1 - 3s2 3p 3d 3P1
181.5340     8.54e-04 Mg X          6.00   1s2.3p 2P1/2 - 1s2.4d 2D3/2
181.5400     2.62e-06 Fe X          5.95   3s 3p5 3d 2F7/2 - 3s 3p4 3d2 2F5/2
181.5540     4.25e-06 Mn X          5.95   3s2.3p4 3P2 - 3s2.3p3(2D).3d 1F3
181.6480     5.15e-03 Fe VII        5.65   3p6 3d2 3F3 - 3p5 3d3(2F) 3D3
181.7350     1.04e-05 S VII         5.85   2s2 2p5 3p 1P1 - 2s2 2p5 5d 3D1
181.7420     1.67e-02 N IV          5.25   2s2 1S0 - 2s 5p 1P1
181.8340     2.52e-06 Ne V          5.55   2s 2p3 1D2 - 2s2 2p 4p 3D2
181.8520     8.41e-06 Ar IX         5.95   2s2 2p5 3p 3D2 - 2s2 2p5 4s 3P1
181.8610     1.48e-03 Mg X          6.00   1s2.3p 2P3/2 - 1s2.4d 2D5/2
181.8660     5.91e-03 O IV          5.30   2s2 2p 2P1/2 - 2s 2p 3p 2P3/2
181.8870     1.05e-02 O IV          5.30   2s2 2p 2P1/2 - 2s 2p 3p 2P1/2
181.9000     7.53e-04 Ar VII        5.60   3s 3p 1P1 - 3p 4p 1D2
181.9500     1.43e-04 Ne V          5.55   2s 2p3 1D2 - 2s2 2p 4p 3D1
