Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+09 (cm-3) 
170.1 to 290.0 Angstroms
Number of lines:  2908
Minimum intensity =        192187.02
Units are:  photons cm-2 sr-1 s-1
Calculated: 04/Nov/21 16:07:40

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   2.81838e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
253.5600     3.83e+08 Fe VII         5.6   3p6 3d2 3F3 - 3p5 3d3(4F) 5D2
253.5750     2.19e+06 Fe XII         6.1   3s2 3p3 4S3/2 - 3s2 3p2 3d 2P1/2
253.6250     2.39e+05 S XI           6.1   2s 2p3 3P2 - 2p4 3P2
253.6590     6.14e+05 Ar IX          5.9   2s2 2p5 3d 1D2 - 2s2 2p5 4p 3D1
253.6620     4.44e+06 Mg VII         5.8   2s2 2p2 3P2 - 2s 2p3 1P1
253.6760     3.13e+05 Ni XIV         6.2   3s2.3p3 2D5/2 - 3s.3p4 2P3/2
253.6970     6.63e+05 Ar IX          5.9   2s2 2p5 3d 3D2 - 2s2 2p5 4p 3P1
253.7440     1.12e+06 Ar IX          5.9   2s2 2p5 3d 3D3 - 2s2 2p5 4p 1D2
253.7900     3.13e+09 Si X           6.0   2s2 2p 2P1/2 - 2s 2p2 2P3/2
253.7970     6.29e+06 Si IX          5.9   2s2 2p2 1D2 - 2s 2p3 3S1
253.9560     9.19e+10 Fe VIII        5.8   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 4D7/2
253.9700     7.02e+06 S X            6.0   2s2.2p3 2P1/2 - 2s.2p4 2D3/2
253.9730     9.44e+05 Mg VIII        5.9   2s 2p2 4P3/2 - 2p3 2P3/2
254.0010     7.85e+05 S IX           5.9   2s2.2p4 1D2 - 2s.2p5 3P1
254.0500     1.04e+06 P XI           6.1   2s2 2p 2P3/2 - 2s 2p2 2S1/2
254.0510     5.60e+09 Fe VII         5.6   3p6 3d2 3F4 - 3p5 3d3(4F) 5D4
254.1590     1.06e+08 Fe VIII        5.8   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 4D5/2
254.3460     1.22e+09 Fe VII         5.6   3p6 3d2 3F4 - 3p5 3d3(4F) 5D3
254.5060     4.47e+06 Ne V           5.6   2p4 1D2 - 2s 2p2 3p 1F3
254.5120     4.91e+05 Ar IX          5.9   2s2 2p5 3d 3F2 - 2s2 2p5 4p 1P1
254.5280     1.45e+09 Ne V           5.6   2s 2p3 1D2 - 2s2 2p 3p 1D2
254.5960     3.61e+09 Fe XI          6.0   3s2 3p4 1D2 - 3s2 3p3 3d 3F4
254.6160     8.77e+05 Ar IX          5.9   2s2 2p5 3d 1F3 - 2s2 2p5 4p 3P2
254.6540     1.68e+06 Ne VII         5.8   2s 3d 3D1 - 2s 5p 3P0
254.6540     1.01e+06 Ne VII         5.8   2s 3d 3D1 - 2s 5p 3P1
254.6830     3.02e+06 Ne VII         5.8   2s 3d 3D2 - 2s 5p 3P1
254.6830     1.22e+06 Ne VII         5.8   2s 3d 3D2 - 2s 5p 3P2
254.7180     2.76e+06 O VI           5.8   1s2.3s 2S1/2 - 1s2.7p 2P1/2
254.7180     5.51e+06 O VI           5.8   1s2.3s 2S1/2 - 1s2.7p 2P3/2
254.7310     6.82e+06 Ne VII         5.8   2s 3d 3D3 - 2s 5p 3P2
255.0560     3.74e+05 Mg VIII        5.9   2s 2p2 4P5/2 - 2p3 2P3/2
255.0630     4.02e+07 S X            6.0   2s2.2p3 2P3/2 - 2s.2p4 2D5/2
255.1100     3.45e+10 Fe VIII        5.8   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 4D3/2
255.1440     1.30e+07 N IV           5.2   2p 2p 1D2 - 2p 4s 1P1
255.2500     1.36e+09 O IV           5.3   2s 2p2 2D5/2 - 2s 2p 3s 2P3/2
255.2590     1.54e+08 O IV           5.3   2s 2p2 2D3/2 - 2s 2p 3s 2P3/2
255.2660     7.22e+08 O IV           5.3   2s 2p2 2D3/2 - 2s 2p 3s 2P1/2
255.3500     5.46e+10 Fe VIII        5.8   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 4D5/2
255.3930     2.84e+09 Fe X           5.9   3s2 3p5 2P3/2 - 3s2 3p4 3d 4D1/2
255.4110     2.46e+05 Ar IX          5.9   2s2 2p5 3d 3F2 - 2s2 2p5 4p 3D2
255.4600     4.67e+05 Ne III         5.1   2s2.2p4 3P2 - 2s2.2p3(2D).3p 3F4
255.4620     2.10e+05 Fe VI          5.3   3p63d3 4P3/2 - 3p63d24p 2P3/2
255.5900     4.51e+05 P V            5.2   3s 2S1/2 - 5p 2P3/2
255.6260     3.39e+05 S VIII         5.9   2s2.2p4(3P).3p 4S3/2 - 2s2.2p4(3P).4s 4P3/2
255.6770     2.25e+05 P V            5.2   3s 2S1/2 - 5p 2P1/2
255.6840     1.72e+10 Fe VIII        5.8   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 4D1/2
255.8940     2.42e+05 Ne III         5.1   2s2.2p4 3P1 - 2s2.2p3(2D).3p 3F3
255.8990     3.36e+05 Fe VI          5.3   3p63d3 4P5/2 - 3p63d24p 2P3/2
255.9010     2.07e+07 Al VII         5.8   2s2.2p3 2D3/2 - 2s.2p4 2S1/2
255.9170     1.36e+06 Ne VII         5.8   2p 3d 3D3 - 2p 5f 3F4
255.9610     7.13e+05 Ar IX          5.9   2s2 2p5 3d 3D1 - 2s2 2p5 4p 3P0
256.1130     1.05e+06 S VIII         5.9   2s2.2p4(1D).3d 2G7/2 - 2s2.2p4(1D).4f 2H9/2
256.2220     3.75e+07 K VIII         5.8   3s 3d 1D2 - 3s 4f 1F3
256.2470     2.50e+07 O IV           5.2   2s2 2p 2P1/2 - 2s2 3p 2P3/2
256.3100     4.45e+08 Fe VIII        5.8   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 4D3/2
256.3170     1.62e+11 He II          4.9   1s 2S1/2 - 3p 2P3/2
256.3180     8.07e+10 He II          4.9   1s 2S1/2 - 3p 2P1/2
256.3660     2.74e+05 O IV           5.3   2s 2p2 2P3/2 - 2s 2p 3d 2F5/2
256.3770     7.13e+09 Si X           6.0   2s2 2p 2P1/2 - 2s 2p2 2P1/2
256.3980     1.46e+10 Fe X           5.9   3s2 3p5 2P3/2 - 3s2 3p4 3d 4D3/2
256.4000     2.61e+08 Fe XIII        6.1   3s2 3p2 1D2 - 3s 3p3 1P1
256.4100     1.35e+09 Fe XII         6.1   3s2 3p3 2D5/2 - 3s2 3p2 3d 4F7/2
256.5010     2.49e+07 O IV           5.2   2s2 2p 2P3/2 - 2s2 3p 2P3/2
256.5310     9.84e+07 Si VIII        5.9   2s.2p4 2D5/2 - 2p5 2P3/2
256.5440     1.30e+07 Si VIII        5.9   2s.2p4 2D3/2 - 2p5 2P3/2
256.5480     2.50e+05 Ne V           5.6   2p4 3P2 - 2s2 2p 4s 3P2
256.5580     2.46e+07 O IV           5.2   2s2 2p 2P3/2 - 2s2 3p 2P1/2
256.5950     7.98e+06 Fe XII         6.1   3s2 3p3 4S3/2 - 3s2 3p2 3d 2P3/2
256.6470     7.30e+05 Ne VII         5.8   2p 3d 3D1 - 2p 5f 3F2
256.6850     5.85e+06 S XIII         6.2   2s2 1S0 - 2s 2p 1P1
256.6870     1.64e+06 Ne VII         5.8   2p 3d 3D2 - 2p 5f 3F3
256.8940     6.29e+05 Fe VI          5.3   3p63d3 4P3/2 - 3p63d24p 2P1/2
256.9190     8.56e+09 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 5D4
256.9200     6.10e+07 Cr VII         5.8   3s2.3p6 1S0 - 3s2.3p5.3d 1F3
256.9460     1.74e+08 Fe XII         6.1   3s2 3p3 2D3/2 - 3s2 3p2 3d 4F5/2
257.1270     2.80e+05 Fe XV          6.2   3p2 1D2 - 3p 3d 1D2
257.1470     6.63e+08 S X            6.0   2s2.2p3 4S3/2 - 2s.2p4 4P1/2
257.1500     1.35e+06 Ne III         5.2   2s2.2p4 1S0 - 2s2.2p3(2D).3d 3S1
257.1580     3.34e+05 Ti XI          5.9   3s 3p 3P1 - 3s 3d 1D2
257.1690     2.24e+07 Fe XIII        6.1   3s2 3p2 1D2 - 3s2 3p 3d 3F3
257.1780     2.23e+05 Fe XIV         6.2   3s.3p2 2D5/2 - 3s.3p(3P).3d 4P5/2
257.2590     3.29e+10 Fe X           5.9   3s2 3p5 2P3/2 - 3s2 3p4 3d 4D5/2
257.2610     5.60e+10 Fe X           5.9   3s2 3p5 2P3/2 - 3s2 3p4 3d 4D7/2
257.3010     2.75e+06 Ne III         5.2   2s2.2p4 1S0 - 2s2.2p3(2D).3d 3P1
257.3090     1.28e+08 Si IX          5.9   2s 2p3 3D1 - 2p4 3P0
257.3940     1.41e+08 Fe XIV         6.2   3s2.3p 2P1/2 - 3s.3p2 2P1/2
257.4480     4.80e+06 Ne V           5.6   2p4 1D2 - 2s 2p2 3p 1D2
257.4600     2.26e+05 S VIII         5.9   2s2.2p4(3P).3d 4F7/2 - 2s2.2p4(3P).4f 4G7/2
257.5100     1.02e+07 Fe XIII        6.1   3s2 3p 3d 3D3 - 3s 3p2 3d 3P2
257.5470     2.97e+09 Fe XI          6.0   3s2 3p4 1D2 - 3s2 3p3 3d 3F3
257.5540     9.05e+09 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 5D3
257.7250     2.19e+06 S VII          5.8   2s2 2p5 3d 1P1 - 2s2 2p5 5f 1D2
257.7720     4.65e+09 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 5D2
257.7900     5.00e+05 S VIII         5.9   2s2.2p4(3P).3d 4F7/2 - 2s2.2p4(3P).4f 4G9/2
257.9140     1.44e+09 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 5D1
258.0800     6.64e+09 Si IX          5.9   2s2 2p2 1D2 - 2s 2p3 1D2
258.1130     3.06e+08 Fe VII         5.6   3p6 3d2 1D2 - 3p5 3d3(4F) 5F3
258.1170     7.32e+07 O IV           5.3   2s 2p2 2D3/2 - 2s 2p 3d 2P1/2
258.2080     1.35e+08 O IV           5.3   2s 2p2 2D5/2 - 2s 2p 3d 2P3/2
258.2180     1.27e+07 O IV           5.3   2s 2p2 2D3/2 - 2s 2p 3d 2P3/2
258.2590     1.40e+06 S VIII         5.9   2s2.2p4(3P).3d 4F5/2 - 2s2.2p4(3P).4f 4G7/2
258.3130     1.06e+06 S VII          5.8   2s2 2p5 3d 1P1 - 2s2 2p5 5f 3D2
258.3380     1.68e+06 S VIII         5.9   2s2.2p4(3P).3d 4F9/2 - 2s2.2p4(3P).4f 4G11/2
258.3670     6.42e+06 Fe XIII        6.1   3s2 3p 3d 3F2 - 3s 3p2 3d 3D2
258.3740     1.62e+10 Si X           6.0   2s2 2p 2P3/2 - 2s 2p2 2P3/2
258.3950     2.94e+08 Si IX          5.9   2s 2p3 3D2 - 2p4 3P1
258.4920     1.11e+08 Si IX          5.9   2s 2p3 3D1 - 2p4 3P1
258.6040     3.63e+07 S IX           5.9   2s2.2p4 1D2 - 2s.2p5 3P2
258.6450     2.43e+05 K VIII         5.7   3p2 3P2 - 3s 4p 1P1
258.6540     4.96e+08 Cr VII         5.8   3s2.3p6 1S0 - 3s2.3p5.3d 3D2
258.7290     5.94e+05 Ne VII         5.8   2s 3d 1D2 - 2s 5f 3F3
258.8920     1.83e+09 O IV           5.3   2s 2p2 2D5/2 - 2s2 4f 2F7/2
258.8990     9.81e+07 O IV           5.3   2s 2p2 2D5/2 - 2s2 4f 2F5/2
258.9080     1.32e+09 O IV           5.3   2s 2p2 2D3/2 - 2s2 4f 2F5/2
259.0200     6.95e+08 Al VII         5.8   2s2.2p3 2P1/2 - 2s.2p4 2P1/2
259.0460     2.71e+06 O VI           5.8   1s2.3p 2P3/2 - 1s2.8d 2D5/2
259.1830     9.30e+08 Cr VII         5.8   3s2.3p6 1S0 - 3s2.3p5.3d 3D1
259.1960     8.37e+08 Al VII         5.8   2s2.2p3 2P3/2 - 2s.2p4 2P1/2
259.2450     3.77e+05 Fe XII         6.1   3s2 3p2 3d 4F3/2 - 3s 3p3 3d 4D5/2
259.3140     6.90e+05 S VIII         5.9   2s2.2p4(3P).3d 4F3/2 - 2s2.2p4(3P).4f 2D5/2
259.4180     5.40e+08 Fe XII         6.1   3s2 3p3 2D3/2 - 3s2 3p2 3d 4F3/2
259.4680     2.18e+08 C IV           5.1   1s2.2p 2P1/2 - 1s2.5d 2D3/2
259.4960     1.30e+09 S X            6.0   2s2.2p3 4S3/2 - 2s.2p4 4P3/2
259.5390     3.93e+08 C IV           5.1   1s2.2p 2P3/2 - 1s2.5d 2D5/2
259.5400     4.36e+07 C IV           5.1   1s2.2p 2P3/2 - 1s2.5d 2D3/2
259.6610     2.51e+06 Cr XIII        6.1   3s 3p 3P0 - 3s 3d 3D1
259.6720     2.51e+08 Fe XI          6.0   3s2 3p4 1D2 - 3s2 3p3 3d 3F2
259.7240     1.28e+07 S V            5.2   3s 3p 3P0 - 3s 5d 3D1
259.7700     6.40e+08 Si IX          5.9   2s2 2p2 1S0 - 2s 2p3 1P1
259.8240     3.19e+07 N IV           5.2   2s 2p 1P1 - 2p 3p 1S0
259.8630     7.64e+05 K IX           5.8   3d 2D3/2 - 4p 2P3/2
259.9540     2.76e+07 S V            5.2   3s 3p 3P1 - 3s 5d 3D2
259.9730     9.58e+06 S V            5.2   3s 3p 3P1 - 3s 5d 3D1
259.9730     4.33e+08 Fe XII         6.1   3s2 3p3 2D5/2 - 3s2 3p2 3d 4F5/2
260.0350     6.91e+06 K IX           5.8   3d 2D5/2 - 4p 2P3/2
260.1260     7.10e+05 O VI           5.8   1s2.3p 2P1/2 - 1s2.8s 2S1/2
260.1491     4.97e+07 C V            5.9   1s.2p 3P1 - 1s.3s 3S1
260.1579     1.66e+07 C V            5.9   1s.2p 3P0 - 1s.3s 3S1
260.2320     1.42e+06 O VI           5.8   1s2.3p 2P3/2 - 1s2.8s 2S1/2
260.2411     8.28e+07 C V            5.9   1s.2p 3P2 - 1s.3s 3S1
260.2520     1.46e+08 Ar VIII        5.8   3d 2D3/2 - 4f 2F5/2
260.2970     9.49e+07 Ne VIII        5.8   1s2.3s 2S1/2 - 1s2.4p 2P3/2
260.2980     3.25e+06 Fe VI          5.3   3p63d3 2P3/2 - 3p63d24p 2P3/2
260.3350     2.10e+08 Ar VIII        5.8   3d 2D5/2 - 4f 2F7/2
260.3500     1.04e+07 Ar VIII        5.8   3d 2D5/2 - 4f 2F5/2
260.3720     1.05e+06 Ne V           5.6   2s 2p3 3S1 - 2s2 2p 3p 1D2
260.3890     6.85e+09 O IV           5.3   2s 2p2 2D5/2 - 2s 2p 3d 2F7/2
260.4320     5.64e+07 S V            5.2   3s 3p 3P2 - 3s 5d 3D3
260.4360     4.72e+07 Ne VIII        5.8   1s2.3s 2S1/2 - 1s2.4p 2P1/2
260.4480     5.09e+08 N IV           5.2   2s 2p 1P1 - 2s 4d 1D2
260.4550     1.31e+06 Mn XIV         6.2   3s 3p 1P1 - 3s 3d 1D2
260.4700     9.25e+06 S V            5.2   3s 3p 3P2 - 3s 5d 3D2
260.4890     6.44e+05 S V            5.2   3s 3p 3P2 - 3s 5d 3D1
260.4890     4.59e+06 Fe VI          5.3   3p63d3 2P1/2 - 3p63d24p 2P3/2
260.5100     9.92e+05 S VIII         5.9   2s2.2p4(3P).3d 2F7/2 - 2s2.2p4(3P).4f 4G9/2
260.5190     1.21e+07 N IV           5.2   2p 2p 1D2 - 2s 6p 1P1
260.5470     3.53e+08 O IV           5.3   2s 2p2 2D5/2 - 2s 2p 3d 2F5/2
260.5560     4.68e+09 O IV           5.3   2s 2p2 2D3/2 - 2s 2p 3d 2F5/2
260.5880     4.68e+05 S VIII         5.9   2s2.2p4(3P).3d 4P5/2 - 2s2.2p4(3P).4f 4G7/2
260.6720     2.29e+09 Fe VII         5.6   3p6 3d2 3P2 - 3p5 3d3(4F) 5F3
260.8280     3.77e+06 K IX           5.8   3d 2D3/2 - 4p 2P1/2
260.9270     1.78e+07 Ne III         5.2   2s2.2p4 1S0 - 2s2.2p3(2D).3d 1P1
261.0300     4.38e+08 Al VII         5.8   2s2.2p3 2P1/2 - 2s.2p4 2P3/2
261.0560     5.93e+09 Si X           6.0   2s2 2p 2P3/2 - 2s 2p2 2P1/2
261.0720     6.28e+07 Ne VII         5.8   2s 3d 1D2 - 2s 5f 1F3
261.2080     1.79e+09 Al VII         5.8   2s2.2p3 2P3/2 - 2s.2p4 2P3/2
261.2760     6.01e+07 Cr VII         5.8   3s2.3p6 1S0 - 3s2.3p5.3d 3D3
261.3130     1.54e+08 Cr VII         5.8   3s2.3p6 1S0 - 3s2.3p5.3d 1D2
261.4160     5.65e+08 Si IX          5.9   2s 2p3 3D3 - 2p4 3P2
261.4500     1.97e+05 Fe XIV         6.2   3s.3p(1P).3d 2F7/2 - 3s.3d2 2G9/2
261.4600     1.22e+08 Si IX          5.9   2s 2p3 3D2 - 2p4 3P2
261.5340     6.99e+06 Fe XIII        6.1   3s 3p3 3D1 - 3s 3p2 3d 3F2
261.5590     9.44e+06 Si IX          5.9   2s 2p3 3D1 - 2p4 3P2
261.6380     2.05e+06 Fe XIII        6.1   3s 3p3 3D2 - 3s 3p2 3d 3F2
261.7430     1.44e+08 Fe XIII        6.1   3s2 3p2 1D2 - 3s2 3p 3d 3F2
261.7620     4.15e+06 Fe XII         6.1   3s2 3p2 3d 4F5/2 - 3s 3p3 3d 4D5/2
261.7850     4.34e+07 Fe VI          5.3   3p63d3 2P3/2 - 3p63d24p 2P1/2
261.8450     1.68e+08 Fe VI          5.3   3p63d3 2D5/2 - 3p63d24p 2P3/2
261.8570     1.88e+06 S VIII         5.9   2s2.2p4(1S).3d 2D5/2 - 2s2.2p4(1S).4f 2F7/2
261.9440     3.99e+07 Fe VI          5.3   3p63d3 2D3/2 - 3p63d24p 2P3/2
261.9510     3.92e+06 Cr XIII        6.1   3s 3p 3P1 - 3s 3d 3D2
261.9780     8.29e+06 Fe VI          5.3   3p63d3 2P1/2 - 3p63d24p 2P1/2
262.0330     5.42e+05 O IV           5.3   2s 2p2 4P1/2 - 2s 2p 3s 2P3/2
262.1220     2.65e+05 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3s 2P3/2
262.1840     2.36e+07 N III          5.1   2s2 2p 2P1/2 - 2s 2p 4p 2D3/2
262.2330     4.40e+07 N III          5.1   2s2 2p 2P3/2 - 2s 2p 4p 2D5/2
262.2500     2.84e+05 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3s 2P3/2
262.2970     4.18e+08 O III          5.1   2s2 2p2 1D2 - 2s2 2p 5d 3F2
262.3040     5.09e+06 N III          5.1   2s2 2p 2P3/2 - 2s 2p 4p 2D3/2
262.3550     1.81e+06 Cr XIII        6.1   3s 3p 3P1 - 3s 3d 3D1
262.4680     8.72e+05 S VIII         5.9   2s2.2p4(1S).3d 2D3/2 - 2s2.2p4(1S).4f 2F5/2
262.4950     1.38e+06 Fe XII         6.1   3s2 3p3 2P3/2 - 3s2 3p2 3d 2F7/2
262.5040     5.73e+06 Fe XII         6.1   3s2 3p3 2D5/2 - 3s2 3p2 3d 4F3/2
262.5470     8.53e+07 C IV           5.1   1s2.2p 2P1/2 - 1s2.5s 2S1/2
262.6210     1.70e+08 C IV           5.1   1s2.2p 2P3/2 - 1s2.5s 2S1/2
262.9610     3.97e+06 Fe IX          5.9   3s2 3p4 3d2 3D2 - 3s2 3p5 5s 3P1
262.9760     2.45e+06 Fe XVI         6.2   3p 2P3/2 - 3d 2D5/2
262.9840     1.98e+07 Fe XIII        6.1   3s2 3p 3d 3F3 - 3s 3p2 3d 3D2
263.1630     1.56e+09 Mn VIII        5.8   3s2.3p6 1S0 - 3s2.3p5.3d 3P2
263.2200     4.51e+06 P X            6.0   2s2 2p2 3P0 - 2s 2p3 3P1
263.4130     1.28e+06 S VIII         5.9   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(1D).4s 2D5/2
263.4490     5.52e+07 Fe VI          5.3   3p63d3 2D3/2 - 3p63d24p 2P1/2
263.5780     1.23e+06 Ca X           5.9   4d 2D5/2 - 6p 2P3/2
263.5850     5.14e+05 Fe XIII        6.1   3s 3p3 3D3 - 3s 3p2 3d 3F2
263.6390     4.04e+07 Fe XI          6.0   3s2 3p4 1D2 - 3s2 3p3 3d 3D1
263.6430     2.13e+05 N III          5.1   2s2 2p 2P1/2 - 2s 2p 4p 4P1/2
263.6850     5.78e+05 S VIII         5.9   2s2.2p4(3P).3d 4F7/2 - 2s2.2p4(3P).4f 2F7/2
263.7000     2.91e+05 Fe XIV         6.2   3s.3p(1P).3d 2F5/2 - 3s.3d2 2G7/2
263.7650     2.13e+05 N III          5.1   2s2 2p 2P3/2 - 2s 2p 4p 4P1/2
263.8070     6.78e+05 Ca X           5.9   4d 2D3/2 - 6p 2P1/2
264.1410     4.27e+06 Ne VII         5.8   2s 3d 1D2 - 2s 5p 1P1
264.2060     9.45e+05 S VIII         5.9   2s2.2p4(1D).3d 2F7/2 - 2s2.2p4(1D).4f 2G9/2
264.2300     1.92e+09 S X            6.0   2s2.2p3 4S3/2 - 2s.2p4 4P5/2
264.2780     2.24e+05 Fe XII         6.1   3s2 3p2 3d 4F5/2 - 3s 3p3 3d 4D7/2
264.5210     5.36e+07 Fe VII         5.6   3p6 3d2 1D2 - 3p5 3d3(4F) 5D1
264.5240     1.56e+06 S VIII         5.9   2s2.2p4(3P).3d 4F5/2 - 2s2.2p4(3P).4f 2F7/2
264.5360     1.18e+08 Fe VII         5.6   3p6 3d2 1D2 - 3p5 3d3(4F) 5D3
264.5780     1.50e+08 Fe VII         5.6   3p6 3d2 1D2 - 3p5 3d3(4F) 5D2
264.7720     3.31e+09 Fe XI          6.0   3s2 3p4 1D2 - 3s2 3p3 3d 3D3
264.7880     3.64e+08 Fe XIV         6.2   3s2.3p 2P3/2 - 3s.3p2 2P3/2
264.7950     2.84e+06 O VI           5.7   1s2.3d 2D3/2 - 1s2.8f 2F5/2
264.8230     7.07e+06 N III          5.1   2s2 2p 2P1/2 - 2s 2p 3p 2P3/2
264.8310     2.03e+05 O VI           5.7   1s2.3d 2D5/2 - 1s2.8f 2F5/2
264.8310     2.67e+05 O VI           5.7   1s2.3d 2D5/2 - 1s2.8f 2F7/2
264.8460     1.37e+07 N III          5.1   2s2 2p 2P1/2 - 2s 2p 3p 2P1/2
264.8570     2.45e+05 Ne VII         5.8   2s 3d 3D3 - 2p 4s 3P2
264.8820     5.47e+06 S VII          5.8   2s2 2p5 3p 1S0 - 2s2 2p5 4d 1P1
264.9280     5.90e+05 S VIII         5.9   2s2.2p4(3P).3d 4F3/2 - 2s2.2p4(3P).4f 2F5/2
264.9450     3.52e+07 N III          5.1   2s2 2p 2P3/2 - 2s 2p 3p 2P3/2
264.9680     7.07e+06 N III          5.1   2s2 2p 2P3/2 - 2s 2p 3p 2P1/2
265.0000     2.39e+05 Fe XVI         6.2   3p 2P3/2 - 3d 2D3/2
265.0700     6.76e+05 O IV           5.3   2s 2p2 2D3/2 - 2s 2p 3d 4P3/2
265.1400     3.58e+09 O IV           5.3   2s 2p2 2D5/2 - 2s 2p 3d 2D5/2
265.1500     2.85e+08 O IV           5.3   2s 2p2 2D3/2 - 2s 2p 3d 2D5/2
265.1830     4.59e+05 O VI           5.8   1s2.3d 2D3/2 - 1s2.8p 2P1/2
265.2190     2.16e+05 O VI           5.8   1s2.3d 2D5/2 - 1s2.8p 2P3/2
265.3720     3.63e+05 S V            5.2   3s 3p 3P1 - 3p 4p 1D2
265.4360     2.37e+05 Fe XIII        6.1   3s 3p3 5S2 - 3p4 3P2
265.4760     1.17e+07 Fe XII         6.1   3s2 3p2 3d 4F7/2 - 3s 3p3 3d 4D5/2
265.5510     8.47e+08 O V            5.4   2p2 1S0 - 2p 3s 1P1
265.5620     2.55e+05 Fe XI          6.0   3s2 3p4 3P1 - 3s2 3p3 3d 5D4
265.6040     6.80e+05 S V            5.2   3s 3p 3P1 - 3p 4p 3S1
265.6350     5.26e+06 P X            6.0   2s2 2p2 3P1 - 2s 2p3 3P0
265.6970     3.06e+09 Fe VII         5.6   3p6 3d2 1S0 - 3p6 3d 4p 1P1
265.7900     3.47e+06 P X            6.0   2s2 2p2 3P1 - 2s 2p3 3P2
265.8030     4.62e+06 P X            6.0   2s2 2p2 3P1 - 2s 2p3 3P1
265.9090     4.39e+05 S V            5.2   3s 3p 3P2 - 3p 4p 1D2
265.9750     3.12e+06 Fe VII         5.6   3p6 3d2 1G4 - 3p5 3d3(4F) 5F3
265.9920     7.21e+05 Fe VI          5.3   3p63d3 4F9/2 - 3p63d24p 2F7/2
266.0490     3.75e+09 Fe X           5.9   3s2 3p5 2P1/2 - 3s2 3p4 3d 4D1/2
266.1430     2.99e+06 S V            5.2   3s 3p 3P2 - 3p 4p 3S1
266.1630     6.82e+08 Mn VIII        5.8   3s2.3p6 1S0 - 3s2.3p5.3d 3P1
266.1760     7.49e+05 Ne V           5.6   2s 2p3 1D2 - 2s2 2p 3p 3S1
266.1960     1.48e+09 N V            5.3   1s2.2p 2P1/2 - 1s2.3s 2S1/2
266.3170     2.03e+05 Si IX          5.9   2s 2p3 3P1 - 2p4 1D2
266.3280     4.05e+08 Fe VII         5.6   3p6 3d2 3P0 - 3p5 3d3(4F) 5D1
266.3790     2.96e+09 N V            5.3   1s2.2p 2P3/2 - 1s2.3s 2S1/2
266.4710     4.12e+05 S VIII         5.9   2s2.2p4(3P).3d 4P5/2 - 2s2.2p4(3P).4f 2F5/2
266.4730     3.82e+06 Fe XI          6.0   3s2 3p4 3P1 - 3s2 3p3 3d 5D2
266.5320     6.98e+05 S VIII         5.9   2s2.2p4(3P).3d 2F7/2 - 2s2.2p4(3P).4f 2F7/2
266.5860     1.12e+09 Fe XI          6.0   3s2 3p4 1D2 - 3s2 3p3 3d 3D2
266.6050     6.70e+08 Fe VII         5.6   3p6 3d2 3P1 - 3p5 3d3(4F) 5D1
266.6250     8.53e+08 Fe XI          6.0   3s2 3p4 3P1 - 3s2 3p3 3d 5D1
266.6330     2.73e+06 S V            5.2   3s 3p 3P1 - 3p 4p 3P2
266.6860     4.86e+06 Ca X           5.9   4s 2S1/2 - 5p 2P3/2
266.7450     2.50e+06 S V            5.2   3s 3p 3P0 - 3p 4p 3P1
266.7550     8.67e+08 Fe XI          6.0   3s2 3p4 3P1 - 3s2 3p3 3d 5D0
