Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+10 (cm-3) 
500.2 to 1599.9 Angstroms
Number of lines:  14831
Minimum intensity =        259397.92
Units are:  photons cm-2 sr-1 s-1
Calculated: 12/Oct/21 20:15:29

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
1510.0090    6.51e+09 Cr II          4.0   3d5 2H11/2 - 3d3 (2G)4s (1G)4p 2H11/2
1510.1160    1.11e+08 Cr II          4.0   3d4 (3D)4s 4D1/2 - 3d3 (4F)4s (5F)4p 4D3/2
1510.1410    4.24e+06 Ne V           5.6   2s 2p2 3p 3D2 - 2s2 2p 4p 3P1
1510.2321    3.59e+05 Cr II          4.0   3d5 4F9/2 - 3d4 (1G)4p 2F7/2
1510.3190    2.80e+06 Cr II          4.0   3d4 (3F)4s 4F3/2 - 3d3 (4P)4s (3P)4p 4P3/2
1510.3459    1.81e+08 Ni XI          5.9   3s2 3p5 3d 3P1 - 3s2 3p5 3d 3D2
1510.5280    2.80e+08 Fe III         4.4   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 1F3
1510.6140    1.98e+09 Cr II          4.0   3d4 (3D)4s 4D7/2 - 3d3 (2D)4s (3D)4p 4D5/2
1510.6670    5.44e+07 Mg IV          5.4   2s2 2p4 3p 4S3/2 - 2s2 2p4 3d 4P3/2
1510.7310    1.89e+06 Cr II          4.0   3d5 2H11/2 - 3d3 (2H)4s (3H)4p 4H13/2
1510.7729    1.51e+07 Fe III         4.4   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 5F4
1510.8450    7.20e+06 Si V           5.7   2s2 2p5 4d 1P1 - 2s2 2p5 5f 3F2
1510.9480    1.69e+08 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4s 1F3
1511.0260    1.22e+07 Fe III         4.4   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 5F3
1511.0310    8.17e+06 Ne V           5.6   2s 2p2 3p 3D3 - 2s2 2p 4p 3P2
1511.1050    2.62e+07 Cr II          4.0   3d4 (3F)4s 4F5/2 - 3d3 (4P)4s (3P)4p 4P3/2
1511.1980    6.75e+05 Cr II          4.0   3d5 2H9/2 - 3d3 (2H)4s (3H)4p 4H11/2
1511.2150    2.22e+08 Fe III         4.5   3s2 3p6 3d5 4s 5D3 - 3s2 3p6 3d5 4p 5F3
1511.2380    3.55e+09 Fe III         4.5   3s2 3p6 3d5 4s 5D2 - 3s2 3p6 3d5 4p 5F3
1511.3340    2.56e+06 Fe III         4.5   3s2 3p6 3d5 4s 5F2 - 3s2 3p6 3d5 4p 3P2
1511.3409    4.43e+05 Fe III         4.5   3s2 3p6 3d5 4s 3D1 - 3s2 3p6 3d5 4p 3P0
1511.3831    1.61e+10 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d3 (2G)4s (3G)4p 4G9/2
1511.4240    8.08e+06 Mg IV          5.4   2s2 2p4 3p 4S3/2 - 2s2 2p4 3d 2F5/2
1511.5170    4.55e+07 Fe III         4.4   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4s 1D2
1511.5830    1.71e+07 Cr II          4.0   3d5 4D7/2 - 3d4 (3F)4p 4G9/2
1511.5900    4.47e+10 Fe III         4.3   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4s 5P1
1511.6021    2.11e+10 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4s 1F3
1511.6290    5.03e+09 Fe III         4.5   3s2 3p6 3d5 4s 5D3 - 3s2 3p6 3d5 4p 5F4
1511.6479    7.12e+09 Cr II          4.0   3d4 (3D)4s 4D5/2 - 3d3 (2D)4s (3D)4p 4D5/2
1511.7740    4.57e+09 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (4F)4s (5F)4p 4D5/2
1511.8800    3.62e+05 Al IV          5.4   2s2 2p5 3d 3P1 - 2s2 2p5 4p 3P2
1512.1300    6.90e+07 Cr II          4.0   3d4 (3D)4s 4D5/2 - 3d3 (4F)4s (5F)4p 4F3/2
1512.3060    1.94e+06 Fe III         4.4   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 5D2
1512.3750    2.85e+05 Cr II          4.0   3d4 (3G)4s 2G7/2 - 3d3 (4F)4s (5F)4p 4F5/2
1512.4530    4.16e+06 Cr II          4.0   3d4 (3G)4s 2G9/2 - 3d3 (2D)4s (3D)4p 4D7/2
1512.4940    2.09e+08 Cr II          4.0   3d5 2F5/2 - 3d3 (2G)4s (3G)4p 4F7/2
1512.5439    2.47e+08 Cr II          4.0   3d4 (3F)4s 4F9/2 - 3d3 (2G)4s (3G)4p 4G9/2
1512.7350    5.05e+09 Cr II          4.0   3d4 (3D)4s 4D3/2 - 3d3 (2D)4s (3D)4p 4D5/2
1512.7660    6.06e+06 Fe III         4.6   3s2 3p6 3d5 4s 3F4 - 3s2 3p6 3d5 4p 1F3
1512.8669    6.21e+05 Cr II          4.0   3d4 (3F)4s 4F3/2 - 3d3 (4P)4s (3P)4p 4P5/2
1512.8810    9.27e+09 Fe II          4.0   3d6(3P2).4s 4P5/2 - 3d6(3P1).4p 4D7/2
1512.9930    1.99e+07 Cr II          4.0   3d5 4P5/2 - 3d3 (4F)4s (3F)4p 4F7/2
1513.1190    4.42e+08 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (2G)4s (1G)4p 2H9/2
1513.1570    5.23e+08 Si III         4.8   3s 4d 3D3 - 3p 4d 3F4
1513.1570    2.12e+06 Si V           5.7   2s2 2p5 4d 3D1 - 2s2 2p5 5f 3D2
1513.1610    1.08e+09 Fe III         4.3   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4s 5P2
1513.1830    1.85e+09 Cr II          4.0   3d5 2H9/2 - 3d3 (2G)4s (1G)4p 2H9/2
1513.1890    1.71e+06 Cr II          4.0   3d4 (3F)4s 4F3/2 - 3d3 (4P)4s (3P)4p 4P1/2
1513.2180    1.54e+08 Cr II          4.0   3d4 (3D)4s 4D3/2 - 3d3 (4F)4s (5F)4p 4F3/2
1513.3199    5.22e+06 Fe III         4.6   3s2 3p6 3d5 4s 3F2 - 3s2 3p6 3d5 4p 1F3
1513.3800    4.21e+07 Cr II          4.0   3d4 (3D)4s 4D3/2 - 3d3 (4F)4s (5F)4p 4D1/2
1513.4060    1.63e+07 Cr II          4.0   3d5 4D5/2 - 3d4 (3F)4p 4G7/2
1513.5000    4.67e+08 Fe III         4.5   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 3F3
1513.5510    1.40e+10 Cr II          4.0   3d4 (3F)4s 4F5/2 - 3d3 (2G)4s (3G)4p 4G7/2
1513.5740    1.28e+09 Fe III         4.5   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 3D2
1513.5870    2.61e+09 Fe III         4.5   3s2 3p6 3d5 4s 3G4 - 3s2 3p6 3d5 4p 3F3
1513.6560    2.16e+06 Cr II          4.0   3d4 (3F)4s 4F5/2 - 3d3 (4P)4s (3P)4p 4P5/2
1513.7040    6.82e+05 Fe III         4.4   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 5F3
1513.8140    2.81e+09 Cr II          4.0   3d4 (5D)4s 4D1/2 - 3d3 (4F)4s (5F)4p 4D3/2
1513.8940    9.00e+10 Cr II          4.0   3d4 (5D)4s 4D7/2 - 3d3 (4F)4s (5F)4p 4D7/2
1513.9041    4.55e+07 Cr II          4.0   3d5 4G5/2 - 3d3 (4F)4s (3F)4p 4G5/2
1513.9590    3.26e+07 O IV           5.3   2s 2p 3s 2P3/2 - 2s 2p 4p 2D5/2
1514.0350    1.10e+07 Cr II          4.0   3d5 4G7/2 - 3d3 (4F)4s (3F)4p 4G5/2
1514.1260    4.73e+07 Fe III         4.4   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4s 1F3
1514.1550    4.37e+07 Cr II          4.0   3d4 (3D)4s 4D1/2 - 3d3 (4F)4s (5F)4p 4D1/2
1514.2220    9.33e+06 Fe III         4.4   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 5F5
1514.2430    4.33e+07 Fe III         4.5   3s2 3p6 3d5 4s 5D4 - 3s2 3p6 3d5 4p 3G5
1514.2679    1.19e+08 Cr II          4.0   3d5 2F5/2 - 3d3 (2G)4s (3G)4p 4F5/2
1514.2750    2.18e+07 Fe III         4.6   3s2 3p6 3d5 4s 1H5 - 3s2 3p6 3d5 4p 3F4
1514.3051    3.07e+07 Fe III         4.5   3s2 3p6 3d5 4s 3P2 - 3s2 3p6 3d5 4p 1D2
1514.3270    2.08e+06 Cr II          4.0   3d5 4D3/2 - 3d4 (3F)4p 4G5/2
1514.4041    5.09e+06 Cr II          4.0   3d4 (3P)4s 2P1/2 - 3d3 (2P)4s (3P)4p 4D3/2
1514.4170    5.80e+05 Cr II          4.0   3d5 4D5/2 - 3d4 (3F)4p 4G5/2
1514.4440    1.48e+07 C II           4.6   2s 2p2 2S1/2 - 2s2 4p 2P3/2
1514.5000    5.33e+10 Fe III         4.3   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4s 5P3
1514.5610    3.02e+05 Mg III         5.2   2s2 2p5 4p 3S1 - 2s2 2p5 7d 3P1
1514.5970    8.33e+06 C II           4.6   2s 2p2 2S1/2 - 2s2 4p 2P1/2
1514.6100    8.93e+05 Cr II          4.0   3d4 (1F)4s 2F7/2 - 3d3 (4P)4s (5P)4p 4D7/2
1514.7260    6.18e+08 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d3 (2G)4s (3G)4p 4G7/2
1514.8311    4.55e+07 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d3 (4P)4s (3P)4p 4P5/2
1514.9240    1.57e+06 Fe III         4.5   3s2 3p6 3d5 4s 5D4 - 3s2 3p6 3d5 4p 3D3
1514.9890    9.55e+06 Fe III         4.4   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 5D2
1515.0480    7.74e+06 Fe VI          5.3   3p63d24s 2G7/2 - 3p63d24p 2F5/2
1515.1121    4.64e+06 Cr II          4.1   3d4 (1F)4s 2F7/2 - 3d3 (4P)4s (5P)4p 4D5/2
1515.4110    2.39e+07 Cr II          4.0   3d5 2H11/2 - 3d3 (2G)4s (1G)4p 2H9/2
1515.4250    4.79e+09 Cr II          4.0   3d4 (3F)4s 4F3/2 - 3d3 (2G)4s (3G)4p 4G5/2
1515.5530    3.73e+07 Fe III         4.5   3s2 3p6 3d5 4s 3F3 - 3s2 3p6 3d5 4p 1F3
1515.5811    6.25e+05 Cr II          4.1   3d4 (1F)4s 2F5/2 - 3d3 (4P)4s (5P)4p 4D5/2
1515.5930    9.41e+09 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (4F)4s (5F)4p 4D5/2
1515.6060    6.40e+07 Fe III         4.6   3s2 3p6 3d5 4s 1G4 - 3s2 3p6 3d5 4p 1F3
1515.7050    4.91e+08 Cr II          4.0   3d5 4F7/2 - 3d3 (2G)4s (3G)4p 4F9/2
1515.7220    1.14e+07 Cr II          4.0   3d5 2F5/2 - 3d3 (2G)4s (3G)4p 4F3/2
1515.8409    9.24e+06 Na VI          5.7   2s2 2p 3s 3P1 - 2s2 2p 3p 3P2
1515.8920    3.09e+07 Cr II          4.0   3d4 (3F)4s 4F9/2 - 3d3 (2G)4s (3G)4p 4G7/2
1515.8929    6.81e+05 Fe III         4.4   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 5D1
1516.0490    1.11e+10 Cr II          4.0   3d4 (1I)4s 2I13/2 - 3d3 (2H)4s (1H)4p 2H11/2
1516.0760    3.36e+08 Cr II          4.0   3d4 (3D)4s 4D5/2 - 3d3 (2D)4s (3D)4p 4D3/2
1516.1100    6.27e+09 Cr II          4.0   3d5 4F9/2 - 3d3 (2G)4s (3G)4p 4F9/2
1516.1180    2.09e+09 Cr II          4.0   3d4 (5D)4s 4D1/2 - 3d3 (4F)4s (5F)4p 4D1/2
1516.1780    3.42e+09 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (4F)4s (5F)4p 4D3/2
1516.2170    3.20e+08 Cr II          4.0   3d4 (3F)4s 4F5/2 - 3d3 (2G)4s (3G)4p 4G5/2
1516.4150    2.86e+05 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (2P)4s (3P)4p 4D7/2
1516.4360    1.70e+06 Cr II          4.0   3d5 4P5/2 - 3d3 (4F)4s (3F)4p 4F5/2
1516.4570    1.28e+06 Cr II          4.0   3d5 2D5/2 - 3d3 (4P)4s (3P)4p 4P3/2
1516.4740    9.57e+06 Cr II          4.0   3d5 4P3/2 - 3d3 (4F)4s (3F)4p 4F5/2
1516.5980    9.50e+10 Cr II          4.0   3d4 (1I)4s 2I11/2 - 3d3 (2H)4s (1H)4p 2H9/2
1516.5990    2.13e+09 Fe II          4.0   3d6(3P2).4s 4P5/2 - 3d6(3P1).4p 4D5/2
1516.6510    3.06e+08 Cr II          4.0   3d4 (1I)4s 2I11/2 - 3d3 (2H)4s (1H)4p 2H11/2
1516.7939    3.53e+05 Cr II          4.1   3d4 (1F)4s 2F5/2 - 3d3 (4P)4s (5P)4p 4D3/2
1516.8361    4.32e+05 Mg IV          5.4   2s2 2p4 3p 2P3/2 - 2s2 2p4 3d 4P3/2
1516.8730    5.99e+09 Fe III         4.4   3s2 3p6 3d6 3G5 - 3s2 3p6 3d5 4s 3F3
1516.9640    4.46e+05 Ne V           5.6   2s2 2p 3s 3P2 - 2s2 2p 3p 1D2
1517.0179    3.68e+09 Fe III         4.5   3s2 3p6 3d5 4s 3G5 - 3s2 3p6 3d5 4p 3F4
1517.0959    1.27e+08 Fe III         4.5   3s2 3p6 3d5 4s 3P1 - 3s2 3p6 3d5 4p 1D2
1517.1050    4.58e+06 Cr II          4.0   3d4 (5D)4s 4D7/2 - 3d4 (1F)4p 2G9/2
1517.1350    1.88e+10 Fe III         4.4   3s2 3p6 3d6 3G5 - 3s2 3p6 3d5 4s 3F4
1517.1700    3.63e+08 Cr II          4.0   3d4 (3D)4s 4D3/2 - 3d3 (2D)4s (3D)4p 4D3/2
1517.2360    2.32e+06 S III          4.8   3s2.3p.3d 1D2 - 3s2.3p.4p 3D2
1517.2970    2.21e+06 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (2P)4s (3P)4p 4D7/2
1517.3610    1.60e+06 Cr II          4.0   3d5 2H9/2 - 3d3 (2P)4s (3P)4p 4D7/2
1517.3960    1.38e+07 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d3 (2G)4s (3G)4p 4G5/2
1517.4780    1.29e+09 Fe III         4.5   3s2 3p6 3d5 4s 3D3 - 3s2 3p6 3d5 4p 3H4
1517.5400    4.21e+05 N III          5.1   2s2 4p 2P3/2 - 2s 2p 3p 2P3/2
1517.6000    4.96e+05 Mg IV          5.4   2s2 2p4 3p 2P3/2 - 2s2 2p4 3d 2F5/2
1517.7321    1.46e+08 Fe III         4.5   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 3F4
1517.7570    9.23e+06 O III          5.1   2s2 2p 3p 1P1 - 2s2 2p 4s 3P1
1517.7679    1.17e+06 Si III         4.8   3s 4d 3D1 - 3p 4d 1D2
1517.8101    2.70e+05 Si III         4.8   3s 4d 3D3 - 3p 4d 1D2
1517.8190    3.42e+08 Fe III         4.5   3s2 3p6 3d5 4s 3G4 - 3s2 3p6 3d5 4p 3F4
1517.8500    3.71e+09 Cr II          4.0   3d5 4F7/2 - 3d3 (2G)4s (3G)4p 4F7/2
1517.9440    6.07e+06 Fe III         4.5   3s2 3p6 3d5 4s 5F1 - 3s2 3p6 3d5 4p 3P2
1517.9480    4.66e+08 Cr II          4.0   3d4 (3D)4s 4D1/2 - 3d3 (2D)4s (3D)4p 4D3/2
1518.1700    1.08e+08 Fe III         4.5   3s2 3p6 3d5 4s 5D3 - 3s2 3p6 3d5 4p 3D3
1518.1930    2.69e+06 Fe III         4.5   3s2 3p6 3d5 4s 5D2 - 3s2 3p6 3d5 4p 3D3
1518.2550    2.81e+08 Cr II          4.0   3d5 4F9/2 - 3d3 (2G)4s (3G)4p 4F7/2
1518.2710    3.90e+08 Cr II          4.0   3d5 4F5/2 - 3d3 (2G)4s (3G)4p 4F7/2
1518.4020    8.09e+05 Fe III         4.5   3s2 3p6 3d5 4s 5D4 - 3s2 3p6 3d5 4p 3G4
1518.4890    2.07e+09 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (4F)4s (5F)4p 4D1/2
1518.5380    2.12e+10 Fe III         4.3   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4s 5P1
1518.5620    1.33e+09 Cr II          4.0   3d5 2F7/2 - 3d4 (3F)4p 2D5/2
1518.7050    3.74e+05 Mg IV          5.3   2s2 2p4 3s 4P3/2 - 2s2 2p4 3p 2S1/2
1518.7870    1.75e+07 O IV           5.3   2s 2p 3s 2P1/2 - 2s 2p 4p 2D3/2
1518.9210    6.47e+08 Cr II          4.0   3d5 2D5/2 - 3d3 (2G)4s (3G)4p 4G7/2
1519.0179    3.54e+06 O IV           5.3   2s 2p 3s 2P3/2 - 2s 2p 4p 2D3/2
1519.0260    2.60e+06 Cr II          4.0   3d5 2D5/2 - 3d3 (4P)4s (3P)4p 4P5/2
1519.0760    1.39e+07 Al IV          5.4   2s2 2p5 3d 1P1 - 2s2 2p5 4p 1S0
1519.1580    9.44e+06 Cr II          4.0   3d4 (3G)4s 4G5/2 - 3d4 (1G)4p 2F5/2
1519.5840    8.15e+08 Fe III         4.5   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 3F2
1519.6370    4.15e+07 Cr II          4.0   3d5 4F7/2 - 3d3 (2G)4s (3G)4p 4F5/2
1519.6410    1.61e+06 Cr II          4.0   3d5 4P1/2 - 3d3 (4F)4s (3F)4p 4F3/2
1519.6510    1.46e+06 Cr II          4.0   3d5 4P3/2 - 3d3 (4F)4s (3F)4p 4F3/2
1519.7140    3.83e+08 Cr II          4.0   3d4 (3P)4s 2P3/2 - 3d3 (4P)4s (3P)4p 2P3/2
1519.8230    5.05e+07 Cr II          4.0   3d5 4F3/2 - 3d3 (2G)4s (3G)4p 4F5/2
1520.0190    3.16e+09 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (4F)4s (5F)4p 4D3/2
1520.0590    1.79e+08 Cr II          4.0   3d5 4F5/2 - 3d3 (2G)4s (3G)4p 4F5/2
1520.1240    2.06e+10 Fe III         4.3   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4s 5P2
1520.2640    3.42e+05 O III          5.1   2s2 2p 3p 1P1 - 2s2 2p 4s 3P0
1520.3280    1.50e+06 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d4 (1F)4p 2G7/2
1520.8051    3.19e+09 Cr II          4.0   3d4 (5D)4s 4D7/2 - 3d3 (4F)4s (5F)4p 4D5/2
1520.9670    2.97e+07 Mg IV          5.4   2s2 2p4 3p 4S3/2 - 2s2 2p4 3d 4P1/2
1521.2880    1.87e+08 Cr II          4.0   3d5 4F3/2 - 3d3 (2G)4s (3G)4p 4F3/2
1521.4750    1.87e+10 Fe III         4.3   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4s 5P3
1521.5250    1.83e+07 Cr II          4.0   3d5 4F5/2 - 3d3 (2G)4s (3G)4p 4F3/2
1521.5410    2.89e+06 Cr II          4.0   3d4 (3G)4s 4G7/2 - 3d4 (1G)4p 2F5/2
1521.6050    1.67e+07 Cr II          4.0   3d5 2D5/2 - 3d3 (2G)4s (3G)4p 4G5/2
1521.6620    1.14e+07 Fe III         4.5   3s2 3p6 3d5 4s 5D3 - 3s2 3p6 3d5 4p 3G4
1521.7600    2.44e+08 Fe II          4.0   3d6(3P2).4s 4P5/2 - 3d6(3P1).4p 4D3/2
1521.8000    3.52e+08 Cr II          4.0   3d5 2F5/2 - 3d4 (3F)4p 2D3/2
1522.2560    1.04e+06 Si VI          5.8   2s2.2p4(3P).3s 2P3/2 - 2s2.2p4(3P).3p 4P1/2
1522.3240    1.53e+09 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (2H)4s (3H)4p 4H9/2
1522.3890    5.15e+08 Cr II          4.0   3d5 2H9/2 - 3d3 (2H)4s (3H)4p 4H9/2
1522.8120    2.11e+06 O IV           5.3   2s 2p 3p 2P1/2 - 2p2 3p 2D3/2
1522.9440    1.80e+09 Si V           5.6   2s2 2p5 3s 3P1 - 2s2 2p5 3p 3S1
1523.0129    4.50e+09 Fe III         4.3   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4s 5P1
1523.4540    7.18e+06 Fe III         4.5   3s2 3p6 3d5 4s 5P3 - 3s2 3p6 3d5 4p 1D2
1523.4940    1.07e+08 Fe III         4.4   3s2 3p6 3d6 3P0 - 3s2 3p6 3d5 4s 1D2
1523.5480    3.74e+05 Na III         5.2   2s2 2p4 3p 2D3/2 - 2s2 2p4 4s 2D3/2
1523.8790    1.31e+06 Si VII         5.8   2s2.2p3(4S).3s 3S1 - 2s2.2p3(4S).3p 5P2
1523.9091    1.25e+08 Fe III         4.5   3s2 3p6 3d5 4s 5D4 - 3s2 3p6 3d5 4p 5G5
1524.0350    2.52e+07 Fe III         4.5   3s2 3p6 3d5 4s 5P3 - 3s2 3p6 3d5 4p 3F3
1524.1121    4.32e+07 S III          4.8   3s2.3p.3d 1D2 - 3s2.3p.4p 3D1
1524.1479    4.12e+05 Cr II          4.1   3d3 4s2 4F3/2 - 3d3 (2F)4s (3F)4p 4D1/2
1524.2070    7.93e+05 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3D3
1524.2180    1.65e+06 Cr II          4.0   3d5 2S1/2 - 3d3 (4P)4s (3P)4p 2D3/2
1524.2740    4.31e+05 O IV           5.3   2s 2p 3p 2P3/2 - 2p2 3p 2D3/2
1524.2960    4.70e+07 Cr II          4.0   3d5 2F5/2 - 3d4 (3F)4p 2D5/2
1524.3640    2.19e+08 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (2H)4s (3H)4p 4H7/2
1524.6090    2.44e+10 Fe III         4.3   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4s 5P2
1524.6440    9.40e+08 Cr II          4.0   3d5 2H11/2 - 3d3 (2H)4s (3H)4p 4H9/2
1524.6560    4.17e+06 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (4P)4s (3P)4p 2P3/2
1524.7290    3.36e+05 Mg IV          5.4   2s2 2p4 3s 4P5/2 - 2s2 2p4 3p 2D3/2
1524.8110    1.64e+06 Fe III         4.5   3s2 3p6 3d5 4s 5P2 - 3s2 3p6 3d5 4p 1D2
1524.8950    1.74e+08 Fe III         4.5   3s2 3p6 3d5 4s 3D3 - 3s2 3p6 3d5 4p 3F2
1524.9480    3.76e+06 O IV           5.3   2s 2p 3p 2P3/2 - 2p2 3p 2D5/2
1525.2550    1.62e+08 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (2H)4s (3H)4p 4H7/2
1525.2939    5.35e+05 Na III         5.2   2s2 2p4 3p 2D5/2 - 2s2 2p4 4s 2D5/2
1525.2960    6.38e+06 Cr II          4.0   3d5 4G7/2 - 3d3 (4F)4s (5F)4p 4D7/2
1525.3199    1.58e+08 Cr II          4.0   3d5 2H9/2 - 3d3 (2H)4s (3H)4p 4H7/2
1525.3311    2.08e+07 Cr II          4.0   3d5 4G9/2 - 3d3 (4F)4s (5F)4p 4D7/2
1525.3920    3.54e+06 Fe III         4.5   3s2 3p6 3d5 4s 5P2 - 3s2 3p6 3d5 4p 3F3
1525.4041    2.42e+07 Fe III         4.5   3s2 3p6 3d5 4s 5F2 - 3s2 3p6 3d5 4p 3P1
1525.4390    7.23e+08 Cr II          4.0   3d5 4D7/2 - 3d4 (3F)4p 4F9/2
1525.5830    4.74e+08 Cr II          4.0   3d5 2F7/2 - 3d4 (1G)4p 2G9/2
1525.5959    5.84e+06 Cr II          4.0   3d4 (3G)4s 4G7/2 - 3d4 (1G)4p 2F7/2
1525.6930    3.37e+06 Fe III         4.5   3s2 3p6 3d5 4s 5D4 - 3s2 3p6 3d5 4p 5G4
1525.7159    1.06e+10 Fe III         4.4   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4s 3F3
1525.7910    1.84e+08 Cr II          4.0   3d5 2D3/2 - 3d3 (2G)4s (3G)4p 4G5/2
1525.9670    3.81e+09 Fe III         4.3   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4s 5P3
1525.9810    8.97e+09 Fe III         4.4   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4s 3F4
1526.1410    1.41e+08 Al V           5.6   2s2 2p4 3s 4P5/2 - 2s2 2p4 3p 4P5/2
1526.2581    2.74e+05 Cr II          4.0   3d4 (1G)4s 2G7/2 - 3d3 (4F)4s (5F)4p 4F9/2
1526.2660    3.23e+06 Cr II          4.0   3d5 2F7/2 - 3d3 (4P)4s (5P)4p 6S5/2
1526.4100    1.23e+06 Fe III         4.5   3s2 3p6 3d5 4s 5P1 - 3s2 3p6 3d5 4p 1D2
1526.5930    2.39e+06 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (2P)4s (3P)4p 4D5/2
1526.7070    2.10e+13 Si II          4.0   3s2.3p 2P1/2 - 3s2.4s 2S1/2
1526.7640    2.53e+07 Ar VII         5.6   3s 4p 1P1 - 3s 4d 1D2
1526.8180    1.04e+10 Fe III         4.3   3s2 3p6 3d6 5D0 - 3s2 3p6 3d5 4s 5P2
1526.8840    4.64e+05 Na III         5.2   2s2 2p4 3p 2S1/2 - 2s2 2p4 4s 2P3/2
1526.9301    1.67e+08 Fe III         4.5   3s2 3p6 3d5 4s 3G5 - 3s2 3p6 3d5 4p 5F5
1527.1190    4.75e+09 Fe III         4.4   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4s 3F2
1527.2980    2.58e+08 Fe III         4.5   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 1F3
1527.3870    5.16e+08 Fe III         4.5   3s2 3p6 3d5 4s 3G4 - 3s2 3p6 3d5 4p 1F3
1527.4100    6.45e+05 Cr II          4.0   3d5 4F3/2 - 3d4 (3F)4p 2D3/2
1527.4290    8.15e+07 Fe III         4.5   3s2 3p6 3d5 4s 5D0 - 3s2 3p6 3d5 4p 3D1
